timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
1316943.3376141891,-64977.336,-86143.84,-40493.855,-23423.584,-12563.599,-28152.71,-16556.844,-20187.256
1316943.3416141842,-64972.82,-86134.28,-40489.22,-23411.174,-12554.362,-28152.71,-16555.908,-20185.873
1316943.3456141793,-64969.117,-86119.55,-40487.223,-23394.492,-12546.469,-28154.502,-16556.885,-20186.28
1316943.349614174,-64965.58,-86113.77,-40490.234,-23394.004,-12547.7295,-28154.867,-16555.135,-20183.594
1316943.3536141692,-64968.832,-86130.945,-40493.043,-23412.191,-12556.641,-28152.264,-16548.951,-20174.195
1316943.357614164,-64975.305,-86145.67,-40493.367,-23423.91,-12557.739,-28150.514,-16545.248,-20170.37
1316943.361614159,-64970.95,-86132.66,-40485.19,-23413.371,-12548.096,-28150.39,-16543.498,-20169.516
1316943.3656141541,-64962.688,-86112.305,-40481.242,-23395.834,-12539.633,-28150.717,-16543.865,-20171.59
1316943.369614149,-64962.406,-86107.75,-40486.168,-23394.736,-12545.939,-28152.793,-16548.625,-20175.537
1316943.373614144,-64975.75,-86127.16,-40495.242,-23415.527,-12562.094,-28154.46,-16552.37,-20177.613
1316943.3776141389,-64988.363,-86146.28,-40501.383,-23429.363,-12568.237,-28153.973,-16552.898,-20180.014
1316943.381614134,-64986.004,-86141.56,-40496.83,-23417.969,-12559.652,-28154.258,-16555.623,-20185.182
1316943.3856141288,-64979.414,-86122.48,-40493.53,-23397.99,-12548.218,-28155.355,-16557.984,-20189.941
1316943.3896141239,-64984.133,-86119.14,-40496.258,-23394.248,-12551.188,-28153.564,-16555.867,-20188.396
1316943.393614119,-64993.45,-86135.74,-40500.855,-23413.982,-12561.89,-28151.734,-16551.758,-20185.14
1316943.3976141138,-64990.645,-86141.08,-40496.785,-23424.643,-12562.216,-28150.229,-16549.48,-20182.617
1316943.4016141088,-64981.855,-86128.91,-40491.17,-23409.424,-12552.246,-28151.164,-16553.305,-20187.256
1316943.4056141037,-64972.496,-86109.984,-40487.957,-23392.578,-12545.654,-28154.908,-16558.025,-20190.797
1316943.4096140987,-64975.914,-86107.266,-40491.617,-23396.566,-12555.38,-28157.188,-16557.7,-20191.488
1316943.4136140938,-64989.953,-86130.82,-40499.637,-23415.488,-12567.749,-28154.135,-16551.717,-20187.053
1316943.4176140886,-64997.03,-86148.16,-40500.977,-23427.41,-12569.255,-28152.14,-16549.357,-20184.082
