timestamp,marker
1316943.3339335723,Paradigm_Start_Oddball Paradigm_Subject_20
1316943.3498950722,Oddball_NonTarget_Subject_20
1316944.4513969512,Oddball_Target_Subject_20
1316944.8483743437,Correct_Response_Subject_20
1316945.5589149303,Oddball_Target_Subject_20
1316945.9718233226,Correct_Response_Subject_20
1316946.6646956094,Oddball_Target_Subject_20
1316947.0275468025,Correct_Response_Subject_20
1316947.7702592884,Oddball_NonTarget_Subject_20
1316948.8834863673,Oddball_Target_Subject_20
1316949.2459324603,Correct_Response_Subject_20
1316949.9862738464,Oddball_NonTarget_Subject_20
1316951.0986718251,Oddball_NonTarget_Subject_20
1316952.2073954043,Oddball_NonTarget_Subject_20
1316953.3119998833,Oddball_NonTarget_Subject_20
1316954.4262923622,Oddball_Target_Subject_20
1316954.7930483555,Correct_Response_Subject_20
1316955.5266415414,Oddball_NonTarget_Subject_20
1316956.6269489205,Oddball_Target_Subject_20
1316957.0933128116,Correct_Response_Subject_20
1316957.7273228997,Oddball_NonTarget_Subject_20
1316958.827265479,Oddball_Target_Subject_20
1316959.0932479736,Correct_Response_Subject_20
1316959.934461258,Oddball_NonTarget_Subject_20
1316961.0420564369,Oddball_Target_Subject_20
1316961.41090233,Correct_Response_Subject_20
1316962.151519616,Oddball_NonTarget_Subject_20
1316963.2586181948,Oddball_NonTarget_Subject_20
1316964.359867274,Oddball_NonTarget_Subject_20
1316965.4646751531,Oddball_NonTarget_Subject_20
1316966.581325332,Oddball_Target_Subject_20
1316966.9596880246,Correct_Response_Subject_20
1316967.6832823108,Oddball_Target_Subject_20
1316968.78769919,Oddball_NonTarget_Subject_20
1316968.8553443889,False_Alarm_Subject_20
1316969.893964969,Oddball_Target_Subject_20
1316970.3271609608,Correct_Response_Subject_20
1316970.9943279482,Oddball_NonTarget_Subject_20
1316972.0995952273,Oddball_NonTarget_Subject_20
1316973.2142178062,Oddball_NonTarget_Subject_20
1316974.329586185,Oddball_NonTarget_Subject_20
1316975.442875664,Oddball_NonTarget_Subject_20
1316976.543950543,Oddball_NonTarget_Subject_20
1316977.660262022,Oddball_NonTarget_Subject_20
1316978.7657197008,Oddball_Target_Subject_20
1316979.1441102936,Correct_Response_Subject_20
1316979.87729748,Oddball_NonTarget_Subject_20
1316980.978332559,Oddball_NonTarget_Subject_20
1316982.0928616377,Oddball_NonTarget_Subject_20
1316983.2106861167,Oddball_NonTarget_Subject_20
1316984.3174835956,Oddball_Target_Subject_20
1316984.6810920888,Correct_Response_Subject_20
1316985.4238800746,Oddball_NonTarget_Subject_20
1316986.525749054,Oddball_NonTarget_Subject_20
1316987.6290631332,Oddball_Target_Subject_20
1316987.994163726,Correct_Response_Subject_20
1316988.737219412,Oddball_Target_Subject_20
1316989.262184002,Correct_Response_Subject_20
1316989.843667291,Oddball_NonTarget_Subject_20
1316990.94537657,Oddball_NonTarget_Subject_20
1316992.046871849,Oddball_NonTarget_Subject_20
1316993.1600863282,Oddball_NonTarget_Subject_20
1316994.273021107,Oddball_Target_Subject_20
1316994.6345971003,Correct_Response_Subject_20
1316995.377780786,Oddball_Target_Subject_20
1316995.7936817782,Correct_Response_Subject_20
1316996.4820204652,Oddball_NonTarget_Subject_20
1316997.5892297442,Oddball_Target_Subject_20
1316998.3778686293,Correct_Response_Subject_20
1316998.6925035233,Oddball_Target_Subject_20
1316999.1070234156,Correct_Response_Subject_20
1316999.7936719025,Oddball_NonTarget_Subject_20
1317000.074452497,False_Alarm_Subject_20
1317000.8932153815,Oddball_NonTarget_Subject_20
1317002.0098901603,Oddball_NonTarget_Subject_20
1317003.1177847395,Oddball_NonTarget_Subject_20
1317004.2194809185,Oddball_NonTarget_Subject_20
1317005.3276035974,Oddball_NonTarget_Subject_20
1317006.4390098765,Oddball_NonTarget_Subject_20
1317007.5433178556,Oddball_NonTarget_Subject_20
1317008.6443355347,Oddball_NonTarget_Subject_20
1317009.7588986137,Oddball_NonTarget_Subject_20
1317010.8600644928,Oddball_Target_Subject_20
1317011.2732907848,Correct_Response_Subject_20
1317011.9755024717,Oddball_NonTarget_Subject_20
1317013.0918303505,Oddball_NonTarget_Subject_20
1317014.1943194296,Oddball_NonTarget_Subject_20
1317015.3040339085,Oddball_Target_Subject_20
1317015.636008002,Correct_Response_Subject_20
1317016.4155398875,Oddball_NonTarget_Subject_20
1317017.5256385664,Oddball_NonTarget_Subject_20
1317018.6314594455,Oddball_Target_Subject_20
1317018.9763202388,Correct_Response_Subject_20
1317019.7362970244,Oddball_NonTarget_Subject_20
1317020.8403988036,Oddball_NonTarget_Subject_20
1317021.9463899827,Oddball_NonTarget_Subject_20
1317023.0595419616,Oddball_NonTarget_Subject_20
1317024.1759641403,Oddball_NonTarget_Subject_20
1317025.2857727194,Oddball_Target_Subject_20
1317025.5808585137,Correct_Response_Subject_20
1317026.3873255984,Oddball_NonTarget_Subject_20
1317027.4915969775,Oddball_NonTarget_Subject_20
1317028.5942333566,Oddball_NonTarget_Subject_20
1317029.7087250357,Oddball_NonTarget_Subject_20
1317030.8235945145,Oddball_Target_Subject_20
