timestamp,marker
1214967.9241993378,Paradigm_Start_Stroop Task_Subject_22
1214967.9409162381,Stroop_NonCongruent_Subject_22
1214969.645013159,Stroop_NonCongruent_Subject_22
1214971.3514322797,Stroop_Congruent_Subject_22
1214971.721226584,Correct_Response_Subject_22
1214973.0618303004,Stroop_NonCongruent_Subject_22
1214973.5119932056,False_Alarm_Subject_22
1214974.7669195211,Stroop_NonCongruent_Subject_22
1214976.4729662419,Stroop_NonCongruent_Subject_22
1214978.1769860624,Stroop_Congruent_Subject_22
1214978.7580080696,Correct_Response_Subject_22
1214979.8921861835,Stroop_NonCongruent_Subject_22
1214981.594285504,Stroop_Congruent_Subject_22
1214982.3803022136,Correct_Response_Subject_22
1214983.3079493248,Stroop_NonCongruent_Subject_22
1214985.0159491457,Stroop_NonCongruent_Subject_22
1214986.7158886665,Stroop_Congruent_Subject_22
1214987.3652187742,Correct_Response_Subject_22
1214988.4304311872,Stroop_NonCongruent_Subject_22
1214990.1398586081,Stroop_Congruent_Subject_22
1214990.8090852161,Correct_Response_Subject_22
1214991.8462585288,Stroop_NonCongruent_Subject_22
1214993.5580296495,Stroop_Congruent_Subject_22
1214994.0647191554,Correct_Response_Subject_22
1214995.2594755702,Stroop_Congruent_Subject_22
1214996.0456474798,Correct_Response_Subject_22
1214996.9611523908,Stroop_NonCongruent_Subject_22
1214998.6681060116,Stroop_NonCongruent_Subject_22
1215000.3824137324,Stroop_NonCongruent_Subject_22
1215002.0943731533,Stroop_Congruent_Subject_22
1215002.6104558597,Correct_Response_Subject_22
1215003.810161574,Stroop_NonCongruent_Subject_22
1215005.5107328948,Stroop_NonCongruent_Subject_22
1215007.2147774154,Stroop_NonCongruent_Subject_22
1215008.9221009363,Stroop_NonCongruent_Subject_22
1215009.472285643,False_Alarm_Subject_22
1215010.6285480568,Stroop_Congruent_Subject_22
1215011.3890764662,Correct_Response_Subject_22
1215012.3401220778,Stroop_Congruent_Subject_22
1215012.9911657858,Correct_Response_Subject_22
1215014.0420915983,Stroop_NonCongruent_Subject_22
1215015.746405719,Stroop_NonCongruent_Subject_22
1215017.45015594,Stroop_NonCongruent_Subject_22
1215019.1651892608,Stroop_NonCongruent_Subject_22
1215020.8687881816,Stroop_NonCongruent_Subject_22
1215022.5740394022,Stroop_NonCongruent_Subject_22
1215024.2801375228,Stroop_Congruent_Subject_22
1215024.8472199298,Correct_Response_Subject_22
1215025.9934282436,Stroop_NonCongruent_Subject_22
1215027.6957192644,Stroop_NonCongruent_Subject_22
1215029.3962128852,Stroop_Congruent_Subject_22
1215029.8640620906,Correct_Response_Subject_22
1215031.1007143059,Stroop_NonCongruent_Subject_22
1215032.8162160267,Stroop_NonCongruent_Subject_22
1215034.5185436474,Stroop_NonCongruent_Subject_22
1215036.219455668,Stroop_Congruent_Subject_22
1215036.873862176,Correct_Response_Subject_22
1215037.9249453887,Stroop_NonCongruent_Subject_22
1215039.6293562094,Stroop_Congruent_Subject_22
1215040.241127217,Correct_Response_Subject_22
1215041.3401502303,Stroop_NonCongruent_Subject_22
1215043.0414680508,Stroop_NonCongruent_Subject_22
1215044.7431907717,Stroop_Congruent_Subject_22
1215045.4437586803,Correct_Response_Subject_22
1215046.4444539924,Stroop_NonCongruent_Subject_22
1215048.147176413,Stroop_NonCongruent_Subject_22
1215049.8570582338,Stroop_Congruent_Subject_22
1215050.2245106383,Correct_Response_Subject_22
1215051.5667748544,Stroop_NonCongruent_Subject_22
1215053.2715246752,Stroop_NonCongruent_Subject_22
1215054.9756673959,Stroop_NonCongruent_Subject_22
1215056.6771527166,Stroop_NonCongruent_Subject_22
1215058.3878449376,Stroop_NonCongruent_Subject_22
1215060.089684158,Stroop_NonCongruent_Subject_22
1215061.805704779,Stroop_NonCongruent_Subject_22
1215063.5153071997,Stroop_NonCongruent_Subject_22
1215065.2312307206,Stroop_NonCongruent_Subject_22
1215066.9474382414,Stroop_NonCongruent_Subject_22
1215068.6484256622,Stroop_NonCongruent_Subject_22
1215070.357492883,Stroop_NonCongruent_Subject_22
1215072.0748261039,Stroop_NonCongruent_Subject_22
1215073.7800152246,Stroop_NonCongruent_Subject_22
1215075.4832044453,Stroop_NonCongruent_Subject_22
1215077.1990795662,Stroop_NonCongruent_Subject_22
1215078.916094287,Stroop_Congruent_Subject_22
1215079.7194172968,Correct_Response_Subject_22
1215080.6236679077,Stroop_NonCongruent_Subject_22
1215082.3297005286,Stroop_Congruent_Subject_22
1215083.0583098375,Correct_Response_Subject_22
1215084.0316200492,Stroop_NonCongruent_Subject_22
1215085.74126477,Stroop_Congruent_Subject_22
1215086.5419941796,Correct_Response_Subject_22
1215087.4552980908,Stroop_Congruent_Subject_22
1215088.2727115008,Correct_Response_Subject_22
1215089.1572158115,Stroop_NonCongruent_Subject_22
1215090.8735390324,Stroop_NonCongruent_Subject_22
1215092.574001653,Stroop_Congruent_Subject_22
1215093.1767945604,Correct_Response_Subject_22
1215094.2749830736,Stroop_NonCongruent_Subject_22
1215095.9799782943,Stroop_Congruent_Subject_22
1215096.4952480006,Correct_Response_Subject_22
1215097.6924219155,Stroop_Congruent_Subject_22
1215098.231201222,Correct_Response_Subject_22
1215099.3987503361,Stroop_NonCongruent_Subject_22
1215101.1060970568,Stroop_NonCongruent_Subject_22
1215102.8152552776,Stroop_NonCongruent_Subject_22
1215104.5166394983,Stroop_Congruent_Subject_22
1215105.3068444077,Correct_Response_Subject_22
1215106.224818919,Stroop_Congruent_Subject_22
1215106.7415138253,Correct_Response_Subject_22
1215107.9388955398,Stroop_Congruent_Subject_22
1215108.5065386468,Correct_Response_Subject_22
1215109.6543731606,Stroop_NonCongruent_Subject_22
1215111.3608098815,Stroop_NonCongruent_Subject_22
1215113.0767695024,Stroop_Congruent_Subject_22
1215113.7632751106,Correct_Response_Subject_22
1215114.789677123,Stroop_NonCongruent_Subject_22
1215116.4939406437,Stroop_Congruent_Subject_22
1215116.9577424494,Correct_Response_Subject_22
1215118.2017251644,Stroop_NonCongruent_Subject_22
1215119.9064072852,Stroop_NonCongruent_Subject_22
1215121.6216781063,Stroop_Congruent_Subject_22
1215122.2955676143,Correct_Response_Subject_22
1215123.321764027,Stroop_NonCongruent_Subject_22
1215125.0309856476,Stroop_NonCongruent_Subject_22
1215126.7413994684,Stroop_NonCongruent_Subject_22
1215128.4556287893,Stroop_NonCongruent_Subject_22
1215130.17216641,Stroop_NonCongruent_Subject_22
1215131.8727067306,Stroop_Congruent_Subject_22
1215132.4572883379,Correct_Response_Subject_22
1215133.5743818514,Stroop_NonCongruent_Subject_22
1215135.2883378721,Stroop_NonCongruent_Subject_22
1215137.002687093,Stroop_NonCongruent_Subject_22
1215138.7096551138,Paradigm_End_Stroop Task_Subject_22
