timestamp,marker
965887.3066055218,Paradigm_Start_Task-Switching Paradigm_Subject_6
965887.3217392216,TaskSwitch_NonTarget_Even/Odd_Subject_6
965889.0383926852,TaskSwitch_NonTarget_Even/Odd_Subject_6
965890.7503925492,TaskSwitch_NonTarget_Even/Odd_Subject_6
965892.456577413,TaskSwitch_NonTarget_Even/Odd_Subject_6
965893.3541707941,False_Alarm_Subject_6
965894.1716905768,TaskSwitch_NonTarget_High/Low_Subject_6
965895.870336141,TaskSwitch_NonTarget_Even/Odd_Subject_6
965897.573662105,TaskSwitch_NonTarget_Even/Odd_Subject_6
965898.0204214957,False_Alarm_Subject_6
965899.2891400687,TaskSwitch_NonTarget_High/Low_Subject_6
965900.5348415424,False_Alarm_Subject_6
965901.0005121327,TaskSwitch_NonTarget_High/Low_Subject_6
965902.7031414966,TaskSwitch_Target_Even/Odd_Subject_6
965903.771280774,Correct_Response_Subject_6
965904.4039478608,TaskSwitch_Target_Even/Odd_Subject_6
965904.9675066489,Correct_Response_Subject_6
965906.1096663247,TaskSwitch_NonTarget_Even/Odd_Subject_6
965907.8193623886,TaskSwitch_NonTarget_Even/Odd_Subject_6
965909.5205398527,TaskSwitch_Target_Even/Odd_Subject_6
965910.6211632295,Missed_Target_Subject_6
965910.638015629,Missed_Target_Subject_6
965910.6553515287,Missed_Target_Subject_6
965910.6715088283,Missed_Target_Subject_6
965910.688578528,Missed_Target_Subject_6
965910.7053730276,Missed_Target_Subject_6
965910.7228779272,Missed_Target_Subject_6
965910.7390098269,Missed_Target_Subject_6
965910.7548032266,Missed_Target_Subject_6
965910.7714271263,Missed_Target_Subject_6
965910.7876137259,Missed_Target_Subject_6
965910.8042022255,Missed_Target_Subject_6
965910.8207409251,Missed_Target_Subject_6
965910.8379594248,Missed_Target_Subject_6
965910.8544932245,Missed_Target_Subject_6
965910.8707910242,Missed_Target_Subject_6
965910.8884780238,Missed_Target_Subject_6
965910.9051075234,Missed_Target_Subject_6
965910.921829623,Missed_Target_Subject_6
965910.9384790227,Missed_Target_Subject_6
965910.9546399224,Missed_Target_Subject_6
965910.972540022,Missed_Target_Subject_6
965910.9895203217,Missed_Target_Subject_6
965911.0073485213,Missed_Target_Subject_6
965911.0227928209,Missed_Target_Subject_6
965911.0392592206,Missed_Target_Subject_6
965911.0553792203,Missed_Target_Subject_6
965911.0721497199,Missed_Target_Subject_6
965911.0888259195,Missed_Target_Subject_6
965911.1047532193,Missed_Target_Subject_6
965911.1211238189,Missed_Target_Subject_6
965911.1375013186,Missed_Target_Subject_6
965911.1539703181,Missed_Target_Subject_6
965911.1697681178,Missed_Target_Subject_6
965911.1868863174,Missed_Target_Subject_6
965911.2038859171,Missed_Target_Subject_6
965911.2379989164,TaskSwitch_Target_High/Low_Subject_6
965911.8208339041,Correct_Response_Subject_6
965912.9374431805,TaskSwitch_Target_Even/Odd_Subject_6
965913.7710837629,Correct_Response_Subject_6
965914.6547489442,TaskSwitch_NonTarget_Even/Odd_Subject_6
965916.3559944083,TaskSwitch_Target_High/Low_Subject_6
965916.8213407985,Correct_Response_Subject_6
965918.0695836721,TaskSwitch_NonTarget_Even/Odd_Subject_6
965919.7837192359,TaskSwitch_NonTarget_Even/Odd_Subject_6
965921.4981275997,TaskSwitch_NonTarget_High/Low_Subject_6
965922.1243384865,False_Alarm_Subject_6
965923.2041794637,TaskSwitch_NonTarget_High/Low_Subject_6
965923.8868892493,False_Alarm_Subject_6
965924.9206102274,TaskSwitch_NonTarget_Even/Odd_Subject_6
965926.6356293912,TaskSwitch_NonTarget_Even/Odd_Subject_6
965928.3372907552,TaskSwitch_Target_Even/Odd_Subject_6
965928.9708967418,Correct_Response_Subject_6
965930.053458119,TaskSwitch_Target_Even/Odd_Subject_6
965930.5371553088,Correct_Response_Subject_6
965931.754980783,TaskSwitch_Target_Even/Odd_Subject_6
965932.3378838708,Correct_Response_Subject_6
965933.4702724469,TaskSwitch_NonTarget_High/Low_Subject_6
965935.1701144109,TaskSwitch_NonTarget_High/Low_Subject_6
965935.8576564965,False_Alarm_Subject_6
965936.8864524746,TaskSwitch_Target_Even/Odd_Subject_6
965937.5702325602,Correct_Response_Subject_6
965938.5877121388,TaskSwitch_NonTarget_Even/Odd_Subject_6
965939.3663519223,False_Alarm_Subject_6
965940.3033077024,TaskSwitch_Target_High/Low_Subject_6
965940.9097812896,Correct_Response_Subject_6
965942.0036160666,TaskSwitch_NonTarget_Even/Odd_Subject_6
965942.6874550522,False_Alarm_Subject_6
965943.7118638306,TaskSwitch_NonTarget_Even/Odd_Subject_6
965945.4213649945,TaskSwitch_NonTarget_High/Low_Subject_6
965947.1270805583,TaskSwitch_NonTarget_High/Low_Subject_6
965948.8354043224,TaskSwitch_NonTarget_Even/Odd_Subject_6
965950.5376140864,TaskSwitch_NonTarget_Even/Odd_Subject_6
965952.2448544503,TaskSwitch_NonTarget_High/Low_Subject_6
965953.9458668143,TaskSwitch_NonTarget_Even/Odd_Subject_6
965955.6526428784,TaskSwitch_NonTarget_High/Low_Subject_6
965957.368823142,TaskSwitch_NonTarget_Even/Odd_Subject_6
965958.1060958266,False_Alarm_Subject_6
965959.0686546062,TaskSwitch_NonTarget_Even/Odd_Subject_6
965960.7804193699,TaskSwitch_NonTarget_Even/Odd_Subject_6
965962.486216634,TaskSwitch_NonTarget_High/Low_Subject_6
965962.9356141245,False_Alarm_Subject_6
965964.2021720978,TaskSwitch_NonTarget_Even/Odd_Subject_6
965964.7838747854,False_Alarm_Subject_6
965965.9193366615,TaskSwitch_Target_High/Low_Subject_6
965966.4027906512,Correct_Response_Subject_6
965967.6196916256,TaskSwitch_NonTarget_High/Low_Subject_6
965968.1738667139,False_Alarm_Subject_6
965969.3210402897,TaskSwitch_NonTarget_High/Low_Subject_6
965971.0349257535,TaskSwitch_NonTarget_Even/Odd_Subject_6
965972.7475044172,TaskSwitch_NonTarget_High/Low_Subject_6
965974.4604198812,TaskSwitch_NonTarget_High/Low_Subject_6
965976.1699127449,TaskSwitch_NonTarget_Even/Odd_Subject_6
965977.877665809,TaskSwitch_Target_High/Low_Subject_6
965978.8533145884,Correct_Response_Subject_6
965979.5880636728,TaskSwitch_Target_Even/Odd_Subject_6
965980.1512392609,Correct_Response_Subject_6
965981.3025567366,TaskSwitch_NonTarget_Even/Odd_Subject_6
965983.0024456007,TaskSwitch_NonTarget_High/Low_Subject_6
965983.4000697923,False_Alarm_Subject_6
965984.7073818647,TaskSwitch_NonTarget_Even/Odd_Subject_6
965986.4220753284,TaskSwitch_NonTarget_High/Low_Subject_6
965988.1350314923,TaskSwitch_NonTarget_Even/Odd_Subject_6
965989.8360617564,TaskSwitch_Target_Even/Odd_Subject_6
965990.4876983427,Correct_Response_Subject_6
965991.5378706204,TaskSwitch_NonTarget_High/Low_Subject_6
965991.9997969106,False_Alarm_Subject_6
965993.2529269842,TaskSwitch_Target_High/Low_Subject_6
965993.6985653747,Correct_Response_Subject_6
965994.9520593483,TaskSwitch_NonTarget_Even/Odd_Subject_6
965996.6619541122,TaskSwitch_NonTarget_Even/Odd_Subject_6
965997.3254928981,False_Alarm_Subject_6
965998.3676486762,TaskSwitch_NonTarget_Even/Odd_Subject_6
966000.0688157402,TaskSwitch_NonTarget_Even/Odd_Subject_6
966001.783744304,TaskSwitch_NonTarget_Even/Odd_Subject_6
966002.2672671939,False_Alarm_Subject_6
966003.4855152682,TaskSwitch_Target_Even/Odd_Subject_6
966004.1328883544,Correct_Response_Subject_6
966005.2006499318,TaskSwitch_NonTarget_High/Low_Subject_6
966005.5845373238,False_Alarm_Subject_6
966006.9014890959,TaskSwitch_NonTarget_High/Low_Subject_6
966008.60454826,TaskSwitch_NonTarget_Even/Odd_Subject_6
966009.1687687481,False_Alarm_Subject_6
966010.3178633237,TaskSwitch_NonTarget_High/Low_Subject_6
966012.0352848874,TaskSwitch_Target_Even/Odd_Subject_6
966012.9012206692,Correct_Response_Subject_6
966013.7351771516,TaskSwitch_Target_High/Low_Subject_6
966014.6681037319,Correct_Response_Subject_6
966015.4369039156,TaskSwitch_Target_Even/Odd_Subject_6
966016.3014313973,Correct_Response_Subject_6
966017.1511694794,TaskSwitch_Target_High/Low_Subject_6
966017.9016448635,Correct_Response_Subject_6
966018.8682182432,TaskSwitch_NonTarget_Even/Odd_Subject_6
966019.2685192347,False_Alarm_Subject_6
966020.580278307,TaskSwitch_NonTarget_High/Low_Subject_6
966021.0840905964,False_Alarm_Subject_6
966022.284337671,TaskSwitch_NonTarget_Even/Odd_Subject_6
966022.8829157583,False_Alarm_Subject_6
966023.9846012351,TaskSwitch_Target_High/Low_Subject_6
966025.0963005116,Missed_Target_Subject_6
966025.1124301113,Missed_Target_Subject_6
966025.1288638109,Missed_Target_Subject_6
966025.1451192106,Missed_Target_Subject_6
966025.1605683103,Missed_Target_Subject_6
966025.1775516099,Missed_Target_Subject_6
966025.1955220095,Missed_Target_Subject_6
966025.2111766092,Missed_Target_Subject_6
966025.2278808089,Missed_Target_Subject_6
966025.2438605085,Missed_Target_Subject_6
966025.2605607081,Missed_Target_Subject_6
966025.2781751078,Missed_Target_Subject_6
966025.2938434074,Missed_Target_Subject_6
966025.3104243071,Missed_Target_Subject_6
966025.3266502068,Missed_Target_Subject_6
966025.3427508064,Missed_Target_Subject_6
966025.3590422061,Missed_Target_Subject_6
966025.3757741057,Missed_Target_Subject_6
966025.3934527053,Correct_Response_Subject_6
966025.6922860991,TaskSwitch_Target_High/Low_Subject_6
966026.2718508869,Correct_Response_Subject_6
966027.3963909631,TaskSwitch_Target_Even/Odd_Subject_6
966027.824795254,Correct_Response_Subject_6
966029.0993445271,TaskSwitch_Target_Even/Odd_Subject_6
966029.7160126141,Correct_Response_Subject_6
966030.8011920912,TaskSwitch_Target_High/Low_Subject_6
966031.3514845795,Correct_Response_Subject_6
966032.5042933552,TaskSwitch_NonTarget_High/Low_Subject_6
966032.9828634451,False_Alarm_Subject_6
966034.217098719,TaskSwitch_Target_High/Low_Subject_6
966035.3294484954,Missed_Target_Subject_6
966035.3464272951,Missed_Target_Subject_6
966035.3619344948,Missed_Target_Subject_6
966035.3788059944,Missed_Target_Subject_6
966035.3985827941,Missed_Target_Subject_6
966035.4128136938,Missed_Target_Subject_6
966035.4295891933,Missed_Target_Subject_6
966035.446690193,Missed_Target_Subject_6
966035.4648778926,Missed_Target_Subject_6
966035.4806449923,Missed_Target_Subject_6
966035.497866492,Missed_Target_Subject_6
966035.5155927916,Missed_Target_Subject_6
966035.5318615913,Missed_Target_Subject_6
966035.5488162909,Missed_Target_Subject_6
966035.5641703906,Missed_Target_Subject_6
966035.5811926902,Missed_Target_Subject_6
966035.5974454898,Missed_Target_Subject_6
966035.6146994896,Missed_Target_Subject_6
966035.6306459892,Missed_Target_Subject_6
966035.6482796887,Missed_Target_Subject_6
966035.6635845884,Missed_Target_Subject_6
966035.6790907881,Missed_Target_Subject_6
966035.6959161878,Missed_Target_Subject_6
966035.7123759874,Missed_Target_Subject_6
966035.7279403871,Correct_Response_Subject_6
966035.922456283,TaskSwitch_Target_Even/Odd_Subject_6
966036.5023999708,Correct_Response_Subject_6
966037.6339843468,TaskSwitch_NonTarget_Even/Odd_Subject_6
966039.3509717106,TaskSwitch_NonTarget_High/Low_Subject_6
966039.9677778976,False_Alarm_Subject_6
966041.0602582745,TaskSwitch_NonTarget_High/Low_Subject_6
966042.7647279385,TaskSwitch_NonTarget_Even/Odd_Subject_6
966043.4732320235,False_Alarm_Subject_6
966044.4667332026,TaskSwitch_NonTarget_Even/Odd_Subject_6
966046.1779464664,TaskSwitch_Target_High/Low_Subject_6
966046.7722851537,Correct_Response_Subject_6
966047.8831755304,TaskSwitch_NonTarget_High/Low_Subject_6
966048.464968818,False_Alarm_Subject_6
966049.5862267944,TaskSwitch_Target_High/Low_Subject_6
966050.2867747797,Correct_Response_Subject_6
966051.3002851582,TaskSwitch_NonTarget_Even/Odd_Subject_6
966052.0343319427,False_Alarm_Subject_6
966053.0013049223,TaskSwitch_NonTarget_High/Low_Subject_6
966053.6683513082,False_Alarm_Subject_6
966054.7168901861,TaskSwitch_NonTarget_High/Low_Subject_6
966055.1507646769,False_Alarm_Subject_6
966056.4326949498,TaskSwitch_NonTarget_Even/Odd_Subject_6
966058.1344694139,Paradigm_End_Task-Switching Paradigm_Subject_6
