timestamp,marker
1223888.5360427136,Paradigm_Start_Stroop Task_Subject_5
1223888.5511192132,Stroop_Congruent_Subject_5
1223889.059508404,Correct_Response_Subject_5
1223890.2536249824,Stroop_NonCongruent_Subject_5
1223891.9553914515,Stroop_NonCongruent_Subject_5
1223893.6632852203,Stroop_NonCongruent_Subject_5
1223895.3701426892,Stroop_Congruent_Subject_5
1223896.0978742759,Correct_Response_Subject_5
1223897.077729258,Stroop_NonCongruent_Subject_5
1223898.7942715266,Stroop_NonCongruent_Subject_5
1223900.4941919956,Stroop_Congruent_Subject_5
1223901.6080832754,Correct_Response_Subject_5
1223902.2045918647,Stroop_Congruent_Subject_5
1223902.7658465544,Correct_Response_Subject_5
1223903.9101795335,Stroop_NonCongruent_Subject_5
1223905.6111318024,Stroop_NonCongruent_Subject_5
1223907.3225829713,Stroop_Congruent_Subject_5
1223907.7329478639,Correct_Response_Subject_5
1223909.0279185402,Stroop_NonCongruent_Subject_5
1223910.7394515092,Stroop_NonCongruent_Subject_5
1223912.447911978,Stroop_NonCongruent_Subject_5
1223914.1609356469,Stroop_Congruent_Subject_5
1223914.6064322386,Correct_Response_Subject_5
1223915.8738076156,Stroop_NonCongruent_Subject_5
1223917.5848221844,Stroop_Congruent_Subject_5
1223918.212212373,Correct_Response_Subject_5
1223919.2890985531,Stroop_NonCongruent_Subject_5
1223920.9964994222,Stroop_Congruent_Subject_5
1223921.609884111,Correct_Response_Subject_5
1223922.706928791,Stroop_NonCongruent_Subject_5
1223924.4160767598,Stroop_NonCongruent_Subject_5
1223926.1290625285,Stroop_Congruent_Subject_5
1223926.8435602156,Correct_Response_Subject_5
1223927.8407247975,Stroop_NonCongruent_Subject_5
1223929.5432561664,Stroop_Congruent_Subject_5
1223930.1418765555,Correct_Response_Subject_5
1223931.2578222349,Stroop_NonCongruent_Subject_5
1223932.964977604,Stroop_Congruent_Subject_5
1223933.3788444963,Correct_Response_Subject_5
1223934.675148473,Stroop_NonCongruent_Subject_5
1223936.3761099419,Stroop_NonCongruent_Subject_5
1223938.0873873106,Stroop_NonCongruent_Subject_5
1223939.7901267796,Stroop_NonCongruent_Subject_5
1223941.4910250488,Stroop_NonCongruent_Subject_5
1223943.2065064174,Stroop_NonCongruent_Subject_5
1223944.9079099863,Stroop_NonCongruent_Subject_5
1223946.6098920554,Stroop_NonCongruent_Subject_5
1223948.324717824,Stroop_NonCongruent_Subject_5
1223950.0256625928,Stroop_NonCongruent_Subject_5
1223951.7409263616,Stroop_NonCongruent_Subject_5
1223953.4417579307,Stroop_NonCongruent_Subject_5
1223955.1451082,Stroop_Congruent_Subject_5
1223955.6929624898,Correct_Response_Subject_5
