timestamp,marker
966067.4335606175,Paradigm_Start_Dual-Task Paradigm_Subject_6
966068.5596268937,DualTask_VisualNonTarget_BlueCircle_Subject_6
966069.4551991747,DualTask_AudioTarget_Sound_Subject_6
966069.6734714701,DualTask_VisualTarget_RedCircle_Subject_6
966070.7876061465,DualTask_VisualNonTarget_BlueCircle_Subject_6
966071.4649290323,DualTask_AudioNonTarget_Sound_Subject_6
966071.8886652234,DualTask_VisualTarget_RedCircle_Subject_6
966072.9941742,DualTask_VisualNonTarget_BlueCircle_Subject_6
966073.4757567899,DualTask_AudioNonTarget_Sound_Subject_6
966074.1043170766,DualTask_VisualNonTarget_BlueCircle_Subject_6
966075.2153772531,DualTask_VisualNonTarget_BlueCircle_Subject_6
966075.4798268474,DualTask_AudioTarget_Sound_Subject_6
966076.3197603298,DualTask_VisualNonTarget_BlueCircle_Subject_6
966077.4323013063,DualTask_VisualNonTarget_BlueCircle_Subject_6
966077.4836769053,DualTask_AudioNonTarget_Sound_Subject_6
966078.5439263828,DualTask_VisualNonTarget_BlueCircle_Subject_6
966079.4948585627,DualTask_AudioNonTarget_Sound_Subject_6
966079.6598041593,DualTask_VisualNonTarget_BlueCircle_Subject_6
966080.7661692358,DualTask_VisualNonTarget_BlueCircle_Subject_6
966081.4993400204,DualTask_AudioNonTarget_Sound_Subject_6
966081.8787276123,DualTask_VisualNonTarget_BlueCircle_Subject_6
966082.9856369889,DualTask_VisualTarget_RedCircle_Subject_6
966083.5020578781,DualTask_AudioNonTarget_Sound_Subject_6
966084.0998530654,DualTask_VisualTarget_RedCircle_Subject_6
966085.2163680419,DualTask_VisualNonTarget_BlueCircle_Subject_6
966085.5165358355,DualTask_AudioNonTarget_Sound_Subject_6
966086.3317930183,DualTask_VisualNonTarget_BlueCircle_Subject_6
966087.4473510948,DualTask_VisualNonTarget_BlueCircle_Subject_6
966087.5296360931,DualTask_AudioNonTarget_Sound_Subject_6
966088.5513679715,DualTask_VisualTarget_RedCircle_Subject_6
966089.5357915506,DualTask_AudioTarget_Sound_Subject_6
966089.6674597479,DualTask_VisualNonTarget_BlueCircle_Subject_6
966090.7670506247,DualTask_VisualNonTarget_BlueCircle_Subject_6
966091.5484823082,DualTask_AudioNonTarget_Sound_Subject_6
966091.882395301,DualTask_VisualTarget_RedCircle_Subject_6
966092.9900546776,DualTask_VisualNonTarget_BlueCircle_Subject_6
966093.5502244659,DualTask_AudioNonTarget_Sound_Subject_6
966094.1000347543,DualTask_VisualNonTarget_BlueCircle_Subject_6
966095.2162166307,DualTask_VisualNonTarget_BlueCircle_Subject_6
966095.5662193233,DualTask_AudioNonTarget_Sound_Subject_6
966096.3282982073,DualTask_VisualNonTarget_BlueCircle_Subject_6
966097.4349299838,DualTask_VisualNonTarget_BlueCircle_Subject_6
966097.566095681,DualTask_AudioNonTarget_Sound_Subject_6
966098.5511892602,DualTask_VisualNonTarget_BlueCircle_Subject_6
966099.5806952385,DualTask_AudioNonTarget_Sound_Subject_6
966099.6645208367,DualTask_VisualTarget_RedCircle_Subject_6
966100.7749340133,DualTask_VisualNonTarget_BlueCircle_Subject_6
966101.5859412962,DualTask_AudioNonTarget_Sound_Subject_6
966101.8817662898,DualTask_VisualNonTarget_BlueCircle_Subject_6
966102.9836269666,DualTask_VisualNonTarget_BlueCircle_Subject_6
966103.6006200536,DualTask_AudioNonTarget_Sound_Subject_6
966104.097690843,DualTask_VisualNonTarget_BlueCircle_Subject_6
966105.2020492197,DualTask_VisualNonTarget_BlueCircle_Subject_6
966105.614495711,DualTask_AudioNonTarget_Sound_Subject_6
966106.3145111962,DualTask_VisualNonTarget_BlueCircle_Subject_6
