timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
970846.941560733,-24728.232,-19490.967,-23299.398,-18004.436,-1100.8301,-22810.791,-7877.1567,1115.3158
970846.9455607304,-24725.953,-19488.69,-23296.754,-18003.541,-1099.406,-22809.043,-7872.64,1115.4379
970846.9495607279,-24726.238,-19489.705,-23299.643,-18003.785,-1099.4873,-22808.105,-7868.327,1112.5896
970846.9535607253,-24727.377,-19491.863,-23303.264,-18003.826,-1100.4232,-22807.943,-7863.2,1117.6758
970846.9575607227,-24727.662,-19492.229,-23305.014,-18002.28,-1100.6267,-22807.455,-7858.6836,1121.1345
970846.9615607201,-24724.773,-19488.973,-23301.066,-18000.53,-1099.406,-22805.543,-7851.115,1128.7029
970846.9655607175,-24722.78,-19488.607,-23304.484,-17999.838,-1100.5046,-22805.664,-7842.041,1134.6436
970846.9695607149,-24724.285,-19491.822,-23309.408,-18000.936,-1103.6785,-22807.658,-7842.163,1129.8828
970846.9735607124,-24724.61,-19493.164,-23311.523,-18003.174,-1104.3295,-22808.105,-7842.6924,1120.9717
970846.9775607098,-24724.121,-19494.71,-23310.385,-18005.412,-1105.2246,-22808.432,-7842.5703,1121.1752
970846.9815607072,-24721.355,-19493.043,-23308.229,-18004.842,-1103.597,-22807.578,-7842.855,1124.3083
970846.9855607046,-24715.008,-19490.072,-23304.648,-18003.541,-1101.9287,-22808.146,-7845.337,1119.3848
970846.989560702,-24714.438,-19489.625,-23307.129,-18005.982,-1105.1433,-22810.71,-7849.6504,1114.0137
970846.9935606994,-24711.02,-19488.607,-23307.252,-18005.047,-1101.3591,-22809.896,-7847.412,1121.1345
970846.9975606969,-24706.992,-19485.475,-23304.607,-18003.582,-1096.4763,-22810.547,-7849.4062,1118.0013
970847.0015606943,-24699.383,-19482.178,-23299.805,-18000.855,-1092.7328,-22812.012,-7850.0166,1121.1345
970847.0055606917,-24695.273,-19480.348,-23296.795,-17999.35,-1091.4714,-22814.453,-7855.0215,1117.391
970847.0095606891,-24693.93,-19481.283,-23296.348,-17998.006,-1092.0004,-22817.953,-7861.654,1107.8289
970847.0135606865,-24695.8,-19485.434,-23294.8,-17997.885,-1093.2211,-22821.494,-7869.9546,1099.0804
970847.017560684,-24698.365,-19486.613,-23295.127,-17999.309,-1095.1335,-22824.424,-7877.3604,1093.7908
970847.0215606814,-24696.777,-19482.178,-23295.654,-17999.35,-1093.1396,-22822.674,-7875.6514,1102.4578
970847.0255606788,-24698.771,-19480.469,-23298.504,-18001.22,-1093.099,-22821.533,-7876.872,1103.5564
970847.0295606762,-24700.36,-19480.672,-23300.578,-18002.564,-1092.9769,-22820.598,-7881.2256,1098.5922
970847.0335606736,-24699.342,-19481.648,-23303.223,-18005.941,-1093.2211,-22822.959,-7882.8125,1093.099
970847.037560671,-24696.941,-19482.26,-23302.816,-18007.244,-1091.4714,-22823.527,-7881.1035,1097.9818
970847.0415606685,-24693.93,-19479.004,-23296.021,-18004.11,-1086.8734,-22821.25,-7876.628,1104.655
970847.0455606659,-24690.756,-19475.057,-23292.562,-18001.506,-1084.5134,-22819.541,-7874.4307,1108.9275
970847.0495606633,-24693.482,-19474.324,-23294.312,-18003.012,-1085.4086,-22819.662,-7874.2676,1106.9336
970847.0535606607,-24697.754,-19474.447,-23298.504,-18004.314,-1085.7748,-22819.865,-7873.21,1105.9978
970847.0575606581,-24699.871,-19474.854,-23301.27,-18005.209,-1086.0596,-22820.436,-7871.338,1103.9226
970847.0615606555,-24700.44,-19475.506,-23302.043,-18004.598,-1081.2988,-22819.133,-7868.2456,1102.6205
970847.065560653,-24701.416,-19477.377,-23303.672,-18005.656,-1081.1768,-22816.814,-7861.6943,1104.3701
970847.0695606504,-24703.492,-19479.412,-23305.055,-18007.977,-1084.6355,-22815.146,-7853.475,1107.8289
970847.0735606478,-24700.969,-19476.889,-23301.107,-18007.771,-1085.2865,-22812.785,-7848.0635,1104.4109
970847.0775606452,-24694.092,-19471.477,-23297.12,-18007.324,-1081.7058,-22812.582,-7842.733,1108.5205
970847.0815606426,-24688.273,-19467.938,-23291.586,-18003.785,-1076.823,-22810.955,-7837.6875,1119.0186
970847.08556064,-24686.688,-19463.787,-23288.941,-18000.814,-1073.7712,-22809.814,-7835.2866,1123.2097
970847.0895606375,-24685.02,-19460.37,-23288.656,-17999.879,-1072.4691,-22811.605,-7837.6465,1120.5242
970847.0935606349,-24686.361,-19461.752,-23290.08,-17999.47,-1073.4457,-22814.373,-7840.902,1114.8682
970847.0975606323,-24692.344,-19467.0,-23291.668,-18000.652,-1078.2471,-22816.936,-7845.7847,1112.9558
970847.1015606297,-24696.412,-19469.686,-23291.3,-18002.93,-1081.1768,-22818.564,-7848.5923,1116.2924
970847.1055606271,-24697.633,-19470.012,-23289.348,-18003.582,-1082.0312,-22817.668,-7851.115,1117.4724
970847.1095606246,-24697.186,-19471.924,-23290.324,-18003.377,-1083.6182,-22817.627,-7854.8994,1114.9496
970847.113560622,-24695.883,-19470.623,-23290.977,-18001.22,-1081.014,-22820.15,-7858.9683,1112.3455
970847.1175606194,-24694.297,-19464.479,-23287.518,-17999.512,-1076.0906,-22821.738,-7860.555,1112.1013
970847.1215606168,-24689.414,-19458.62,-23282.92,-17996.297,-1068.9697,-22820.883,-7858.9277,1121.7855
970847.1255606142,-24687.826,-19454.346,-23277.752,-17993.938,-1064.4939,-22820.15,-7858.6426,1128.1332
970847.1295606116,-24690.512,-19453.045,-23280.479,-17995.037,-1062.9883,-22822.43,-7866.6587,1117.6758
970847.1335606091,-24689.941,-19453.004,-23282.92,-17996.176,-1063.8021,-22822.633,-7871.6636,1111.6537
970847.1375606065,-24690.35,-19455.486,-23285.197,-17997.314,-1066.5283,-22823.73,-7875.4883,1110.7178
970847.1415606039,-24696.045,-19461.549,-23286.582,-17999.959,-1068.4814,-22823.936,-7877.889,1109.8633
970847.1455606013,-24698.162,-19461.914,-23288.453,-18000.773,-1069.8242,-22823.527,-7877.0347,1112.264
970847.1495605987,-24695.477,-19458.578,-23290.732,-18000.203,-1068.156,-22822.715,-7876.2207,1110.1074
