timestamp,marker
971341.6513707218,Paradigm_Start_Task-Switching Paradigm_Subject_2
971341.6688913218,TaskSwitch_Target_High/Low_Subject_2
971342.7789691216,Missed_Target_Subject_2
971342.7952735216,Correct_Response_Subject_2
971343.3807485217,TaskSwitch_NonTarget_High/Low_Subject_2
971345.0948909215,TaskSwitch_NonTarget_Even/Odd_Subject_2
971345.8607032215,False_Alarm_Subject_2
971346.7955393214,TaskSwitch_NonTarget_Even/Odd_Subject_2
971348.4976789212,TaskSwitch_Target_High/Low_Subject_2
971349.6132852212,Missed_Target_Subject_2
971349.6292208211,Missed_Target_Subject_2
971349.6463194211,Missed_Target_Subject_2
971349.6626125211,Missed_Target_Subject_2
971349.6792902212,Missed_Target_Subject_2
971349.6949635211,Missed_Target_Subject_2
971349.7117067211,Missed_Target_Subject_2
971349.7301990212,Missed_Target_Subject_2
971349.7471695212,Missed_Target_Subject_2
971349.7643160211,Missed_Target_Subject_2
971349.7815582211,Missed_Target_Subject_2
971349.7985372212,Missed_Target_Subject_2
971349.8143522211,Missed_Target_Subject_2
971349.8306374211,Missed_Target_Subject_2
971349.8482832211,Missed_Target_Subject_2
971349.8647647211,Missed_Target_Subject_2
971349.8810333211,Missed_Target_Subject_2
971349.8975070211,Missed_Target_Subject_2
971349.9140010212,Missed_Target_Subject_2
971349.9292800211,Missed_Target_Subject_2
971349.9453624211,Missed_Target_Subject_2
971349.9617913212,Missed_Target_Subject_2
971349.9783221211,Missed_Target_Subject_2
971349.9951870211,Missed_Target_Subject_2
971350.0114923212,Missed_Target_Subject_2
971350.0285734212,Missed_Target_Subject_2
971350.0458535211,Missed_Target_Subject_2
971350.0624005211,Missed_Target_Subject_2
971350.0785161211,Missed_Target_Subject_2
971350.0948055212,Missed_Target_Subject_2
971350.1105025212,Missed_Target_Subject_2
971350.1265058211,Missed_Target_Subject_2
971350.1434097211,Missed_Target_Subject_2
971350.1596683211,Missed_Target_Subject_2
971350.1759779211,Missed_Target_Subject_2
971350.2079883211,TaskSwitch_NonTarget_Even/Odd_Subject_2
971351.911204321,TaskSwitch_NonTarget_High/Low_Subject_2
971353.6275848208,TaskSwitch_NonTarget_High/Low_Subject_2
971355.3445223208,TaskSwitch_Target_High/Low_Subject_2
971355.9765098208,Correct_Response_Subject_2
971357.0567841206,TaskSwitch_Target_High/Low_Subject_2
971357.7204806206,Correct_Response_Subject_2
971358.7602613205,TaskSwitch_NonTarget_Even/Odd_Subject_2
971360.4648365205,TaskSwitch_NonTarget_High/Low_Subject_2
971361.3404412204,False_Alarm_Subject_2
971362.1737228204,TaskSwitch_Target_Even/Odd_Subject_2
971362.9707897203,Correct_Response_Subject_2
971363.8881330203,TaskSwitch_Target_Even/Odd_Subject_2
971364.5260650202,Correct_Response_Subject_2
971365.5907589201,TaskSwitch_Target_High/Low_Subject_2
971366.40328752,Correct_Response_Subject_2
971367.29422602,TaskSwitch_Target_Even/Odd_Subject_2
971367.87893472,Correct_Response_Subject_2
971368.9973223199,TaskSwitch_NonTarget_Even/Odd_Subject_2
971370.7079765197,TaskSwitch_NonTarget_Even/Odd_Subject_2
971372.4175517196,TaskSwitch_NonTarget_High/Low_Subject_2
971373.1131652197,False_Alarm_Subject_2
971374.1280503195,TaskSwitch_NonTarget_Even/Odd_Subject_2
971374.8288994195,False_Alarm_Subject_2
971375.8448145194,TaskSwitch_NonTarget_High/Low_Subject_2
971377.5461746192,TaskSwitch_NonTarget_High/Low_Subject_2
971379.2545187192,TaskSwitch_NonTarget_High/Low_Subject_2
971379.9804680191,False_Alarm_Subject_2
971380.9562728191,TaskSwitch_NonTarget_High/Low_Subject_2
971382.663971119,TaskSwitch_NonTarget_High/Low_Subject_2
971384.3761893188,TaskSwitch_Target_High/Low_Subject_2
971385.4828737187,Correct_Response_Subject_2
971386.0772967187,TaskSwitch_NonTarget_Even/Odd_Subject_2
971387.7801398186,TaskSwitch_NonTarget_High/Low_Subject_2
971389.4934471184,TaskSwitch_NonTarget_High/Low_Subject_2
971391.2060097184,TaskSwitch_Target_Even/Odd_Subject_2
971391.8611420183,Correct_Response_Subject_2
971392.9156227182,TaskSwitch_NonTarget_High/Low_Subject_2
971394.618794218,TaskSwitch_Target_High/Low_Subject_2
971395.1705822181,Correct_Response_Subject_2
971396.3278812179,TaskSwitch_NonTarget_High/Low_Subject_2
971398.0333535179,TaskSwitch_NonTarget_High/Low_Subject_2
971399.7450991177,TaskSwitch_NonTarget_High/Low_Subject_2
971401.4484808176,TaskSwitch_NonTarget_High/Low_Subject_2
971403.1631301176,TaskSwitch_NonTarget_High/Low_Subject_2
971404.8773670174,TaskSwitch_NonTarget_Even/Odd_Subject_2
971406.5905031173,TaskSwitch_NonTarget_High/Low_Subject_2
971408.3002271171,TaskSwitch_NonTarget_High/Low_Subject_2
971410.017067617,TaskSwitch_Target_Even/Odd_Subject_2
971410.7820181169,Correct_Response_Subject_2
971411.7267530169,TaskSwitch_Target_Even/Odd_Subject_2
971412.8431199169,Missed_Target_Subject_2
971412.8596717168,Missed_Target_Subject_2
971412.8768038169,Missed_Target_Subject_2
971412.8929925169,Missed_Target_Subject_2
971412.9091338168,Missed_Target_Subject_2
971412.9267344169,Missed_Target_Subject_2
971412.9429423169,Missed_Target_Subject_2
971412.9601977168,Missed_Target_Subject_2
971412.9755785168,Missed_Target_Subject_2
971412.9912728168,Missed_Target_Subject_2
971413.0080419169,Missed_Target_Subject_2
971413.0249693168,Missed_Target_Subject_2
971413.0419785168,Missed_Target_Subject_2
971413.0582121168,Missed_Target_Subject_2
971413.0752964169,Missed_Target_Subject_2
971413.0904618169,Missed_Target_Subject_2
971413.1072663168,Missed_Target_Subject_2
971413.1233236168,Missed_Target_Subject_2
971413.1394989168,Missed_Target_Subject_2
971413.1574669168,Missed_Target_Subject_2
971413.1742165168,Missed_Target_Subject_2
971413.1890585169,Missed_Target_Subject_2
971413.2065349169,Missed_Target_Subject_2
971413.2226633169,Missed_Target_Subject_2
971413.2388560168,Missed_Target_Subject_2
971413.2545426168,Missed_Target_Subject_2
971413.2709384168,Missed_Target_Subject_2
971413.2876374169,Missed_Target_Subject_2
971413.3051061168,Missed_Target_Subject_2
971413.3205822168,Missed_Target_Subject_2
971413.3381768168,Missed_Target_Subject_2
971413.3545958168,Missed_Target_Subject_2
971413.3704710169,Missed_Target_Subject_2
971413.3864377168,Missed_Target_Subject_2
971413.4033286169,Missed_Target_Subject_2
971413.4349591169,TaskSwitch_Target_High/Low_Subject_2
971413.4854271169,Correct_Response_Subject_2
971415.1422255167,TaskSwitch_NonTarget_High/Low_Subject_2
971416.8440449166,TaskSwitch_Target_High/Low_Subject_2
971417.8757258165,Correct_Response_Subject_2
971418.5468072165,TaskSwitch_NonTarget_High/Low_Subject_2
971420.2565302163,TaskSwitch_NonTarget_High/Low_Subject_2
971421.9641055162,TaskSwitch_NonTarget_Even/Odd_Subject_2
971422.6610085161,False_Alarm_Subject_2
971423.6769552161,TaskSwitch_NonTarget_High/Low_Subject_2
971425.388571016,TaskSwitch_NonTarget_High/Low_Subject_2
971427.0936407159,TaskSwitch_NonTarget_Even/Odd_Subject_2
971428.7977548158,TaskSwitch_Target_Even/Odd_Subject_2
971429.9053476157,Missed_Target_Subject_2
971429.9216929156,Missed_Target_Subject_2
971429.9378866156,Missed_Target_Subject_2
971429.9546749156,Missed_Target_Subject_2
971429.9706815156,Missed_Target_Subject_2
971429.9876152157,Missed_Target_Subject_2
971430.0051729156,Missed_Target_Subject_2
971430.0220346156,Missed_Target_Subject_2
971430.0387360157,Missed_Target_Subject_2
971430.0559555157,Missed_Target_Subject_2
971430.0724218157,Missed_Target_Subject_2
971430.0890717157,Missed_Target_Subject_2
971430.1055323157,Missed_Target_Subject_2
971430.1216683156,Missed_Target_Subject_2
971430.1384131156,Missed_Target_Subject_2
971430.1546674157,Missed_Target_Subject_2
971430.1710278157,Missed_Target_Subject_2
971430.1878394156,Missed_Target_Subject_2
971430.2047430157,Missed_Target_Subject_2
971430.2211036157,Missed_Target_Subject_2
971430.2390975157,Missed_Target_Subject_2
971430.2557410157,Correct_Response_Subject_2
971430.5018671156,TaskSwitch_Target_High/Low_Subject_2
971431.4636340155,Correct_Response_Subject_2
971432.2070853156,TaskSwitch_NonTarget_Even/Odd_Subject_2
971433.9105721154,TaskSwitch_NonTarget_Even/Odd_Subject_2
971435.6174539153,TaskSwitch_NonTarget_Even/Odd_Subject_2
971436.1943786152,False_Alarm_Subject_2
971437.3272489152,TaskSwitch_NonTarget_Even/Odd_Subject_2
971439.0290433151,TaskSwitch_NonTarget_Even/Odd_Subject_2
971440.744031315,TaskSwitch_NonTarget_Even/Odd_Subject_2
971442.4508576149,TaskSwitch_NonTarget_High/Low_Subject_2
971444.1590531147,TaskSwitch_NonTarget_Even/Odd_Subject_2
971445.8610697147,TaskSwitch_Target_Even/Odd_Subject_2
971446.4278129145,Correct_Response_Subject_2
971447.5719840145,TaskSwitch_NonTarget_High/Low_Subject_2
971449.2742176144,TaskSwitch_Target_High/Low_Subject_2
971450.1401167143,Correct_Response_Subject_2
971450.9923696143,TaskSwitch_Target_High/Low_Subject_2
971451.9430544141,Correct_Response_Subject_2
971452.7056267142,TaskSwitch_Target_High/Low_Subject_2
971453.312247314,Correct_Response_Subject_2
971454.422779614,TaskSwitch_NonTarget_Even/Odd_Subject_2
971456.1284638139,TaskSwitch_NonTarget_Even/Odd_Subject_2
971457.8385727138,TaskSwitch_NonTarget_Even/Odd_Subject_2
971459.5422809137,TaskSwitch_Target_High/Low_Subject_2
971460.1707682136,Correct_Response_Subject_2
971461.2481470136,TaskSwitch_NonTarget_Even/Odd_Subject_2
971462.9634039134,TaskSwitch_Target_Even/Odd_Subject_2
971463.6648296133,Correct_Response_Subject_2
971464.6781611133,TaskSwitch_NonTarget_High/Low_Subject_2
971466.3827101132,TaskSwitch_NonTarget_High/Low_Subject_2
971468.0924437131,TaskSwitch_NonTarget_Even/Odd_Subject_2
971469.799869213,TaskSwitch_NonTarget_High/Low_Subject_2
971471.5144073128,TaskSwitch_NonTarget_Even/Odd_Subject_2
971473.2309506128,TaskSwitch_Target_High/Low_Subject_2
971473.9912552127,Correct_Response_Subject_2
971474.9406874126,TaskSwitch_NonTarget_Even/Odd_Subject_2
971476.6418470126,TaskSwitch_Target_Even/Odd_Subject_2
971477.2242859124,Correct_Response_Subject_2
971478.3413459124,TaskSwitch_NonTarget_Even/Odd_Subject_2
971480.0435860123,TaskSwitch_NonTarget_Even/Odd_Subject_2
971481.7532582121,TaskSwitch_NonTarget_Even/Odd_Subject_2
971483.453101312,TaskSwitch_NonTarget_High/Low_Subject_2
971485.1584601119,TaskSwitch_NonTarget_Even/Odd_Subject_2
971486.8719385118,TaskSwitch_Target_High/Low_Subject_2
971487.7706011117,Correct_Response_Subject_2
971488.5800082117,TaskSwitch_NonTarget_High/Low_Subject_2
971490.2945025116,TaskSwitch_Target_Even/Odd_Subject_2
