timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
1398825.8811691862,-85318.69,-80146.04,-42962.89,4271.1997,-32075.93,-46291.26,-30835.043,-23032.879
1398825.8851691808,-85315.11,-80145.63,-42959.883,4276.367,-32072.836,-46289.715,-30836.71,-23035.076
1398825.8891691754,-85310.836,-80140.14,-42956.625,4281.7383,-32066.408,-46287.8,-30839.64,-23045.207
1398825.8931691698,-85299.03,-80128.46,-42954.47,4284.3833,-32058.676,-46287.273,-30840.293,-23043.092
1398825.8971691644,-85294.234,-80126.836,-42954.387,4279.989,-32066.611,-46288.902,-30839.885,-23029.582
1398825.901169159,-85292.4,-80133.305,-42952.8,4279.7446,-32068.564,-46289.31,-30840.7,-23033.082
1398825.9051691536,-85289.59,-80131.31,-42950.48,4283.203,-32065.064,-46290.12,-30844.443,-23045.086
1398825.9091691482,-85283.77,-80122.36,-42945.68,4288.452,-32066.203,-46287.395,-30839.764,-23036.865
1398825.9131691428,-85273.6,-80104.695,-42944.99,4291.545,-32052.94,-46286.746,-30842.367,-23041.098
1398825.9171691374,-85257.445,-80087.484,-42945.19,4288.086,-32055.543,-46288.414,-30843.467,-23043.986
1398825.9211691318,-85263.96,-80095.26,-42950.645,4281.8604,-32063.6,-46290.652,-30845.826,-23046.957
1398825.9251691264,-85254.48,-80090.74,-42949.098,4282.43,-32062.99,-46294.027,-30847.738,-23043.336
1398825.929169121,-85240.16,-80070.6,-42946.535,4289.551,-32049.846,-46296.184,-30851.727,-23053.387
1398825.9331691156,-85225.1,-80051.44,-42944.62,4292.562,-32045.248,-46296.957,-30857.3,-23058.066
1398825.9371691102,-85213.99,-80038.086,-42944.54,4287.883,-32047.73,-46300.984,-30860.76,-23063.6
1398825.9411691048,-85204.02,-80033.33,-42942.383,4287.8013,-32054.078,-46301.027,-30860.271,-23063.559
1398825.9451690991,-85191.04,-80025.59,-42939.902,4297.241,-32046.836,-46296.957,-30857.463,-23067.832
1398825.9491690937,-85180.55,-80012.29,-42933.473,4305.705,-32032.92,-46295.535,-30859.904,-23071.656
1398825.9531690883,-85167.89,-79993.94,-42929.16,4307.617,-32035.482,-46294.637,-30857.871,-23058.799
1398825.957169083,-85160.08,-79983.16,-42931.316,4303.711,-32043.092,-46293.582,-30851.523,-23047.486
1398825.9611690775,-85160.61,-79986.21,-42933.473,4299.2354,-32045.86,-46295.37,-30854.412,-23055.055
1398825.9651690722,-85151.695,-79979.62,-42931.277,4301.107,-32045.086,-46296.47,-30857.139,-23062.5
1398825.9691690668,-85137.49,-79964.195,-42925.215,4305.908,-32038.82,-46297.285,-30863.445,-23077.068
