timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
1311497.5396565825,-91393.516,-81702.44,-34101.81,4970.459,-33538.82,13975.383,8273.315,73203.164
1311497.5436566016,-91390.47,-81707.64,-34103.477,4962.606,-33560.426,13977.499,8274.862,73229.414
1311497.5476566206,-91359.984,-81700.73,-34112.223,4955.4854,-33571.004,13978.964,8276.855,73272.586
1311497.5516566397,-91343.43,-81693.93,-34109.05,4953.0845,-33574.26,13979.411,8279.094,73290.57
1311497.5556566587,-91362.555,-81700.08,-34105.105,4960.0425,-33559.41,13977.743,8273.642,73249.35
1311497.5596566778,-91383.305,-81707.4,-34103.92,4968.1807,-33549.074,13973.511,8265.463,73206.42
1311497.5636566968,-91380.78,-81712.73,-34103.56,4965.6577,-33558.51,13975.342,8267.66,73228.516
1311497.5676567159,-91357.51,-81698.695,-34110.68,4959.758,-33565.227,13976.156,8275.473,73270.19
1311497.571656735,-91339.766,-81694.945,-34110.637,4956.909,-33572.67,13977.011,8280.6,73282.516
1311497.575656754,-91357.914,-81702.64,-34104.9,4962.1177,-33562.46,13973.511,8272.665,73237.23
1311497.579656773,-91386.35,-81708.09,-34101.035,4968.3027,-33556.97,13971.273,8266.887,73199.34
1311497.583656792,-91388.1,-81716.31,-34109.254,4962.6875,-33569.094,13971.3545,8270.102,73225.305
1311497.587656811,-91376.51,-81722.01,-34112.918,4956.462,-33576.215,13976.196,8278.972,73264.33
1311497.5916568302,-91363.2,-81719.85,-34112.71,4955.8105,-33575.93,13976.115,8279.216,73286.91
1311497.5956568492,-91374.555,-81717.05,-34110.15,4960.775,-33563.355,13968.872,8263.469,73245.57
1311497.5996568683,-91394.695,-81715.17,-34098.676,4966.675,-33557.66,13968.547,8265.503,73201.87
1311497.6036568873,-91388.35,-81709.31,-34107.547,4962.3213,-33558.066,13970.622,8272.014,73225.625
1311497.6076569064,-91365.44,-81703.375,-34111.86,4955.8516,-33576.133,13973.1045,8274.984,73262.695
1311497.6116569254,-91355.02,-81707.234,-34112.996,4956.8687,-33575.766,13975.586,8274.78,73274.54
1311497.6156569445,-91368.82,-81704.06,-34114.176,4964.0303,-33558.84,13970.175,8267.66,73239.87
1311497.6196569635,-91395.63,-81703.17,-34108.562,4969.93,-33545.41,13967.978,8267.741,73200.08
1311497.6236569826,-91403.164,-81727.91,-34113.406,4961.263,-33561.89,13973.308,8278.931,73230.305
1311497.6276570016,-91408.94,-81754.11,-34123.17,4949.87,-33587.445,13975.749,8283.407,73273.32
1311497.6316570207,-91369.55,-81711.47,-34114.87,4951.294,-33581.79,13971.3955,8275.717,73279.95
1311497.6356570397,-91359.336,-81681.44,-34108.36,4962.6875,-33559.082,13967.041,8268.393,73229.21
1311497.6396570588,-91391.08,-81693.69,-34109.66,4970.581,-33543.785,13967.041,8262.451,73185.51
1311497.6436570778,-91399.375,-81707.16,-34119.67,4963.3384,-33554.812,13970.866,8269.857,73213.055
