timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
1226893.2630769496,-98408.05,-118951.74,-29457.928,-24271.484,-27846.64,-26588.908,-21522.584,-23527.02
1226893.2670769468,-98402.51,-118949.914,-29471.844,-24266.725,-27848.756,-26596.03,-21524.658,-23496.99
1226893.271076944,-98401.25,-118945.48,-29472.656,-24266.357,-27833.66,-26594.97,-21528.361,-23498.78
1226893.2750769411,-98423.22,-118960.94,-29465.984,-24273.072,-27830.242,-26588.502,-21528.443,-23528.402
1226893.2790769383,-98445.48,-118974.57,-29463.867,-24280.152,-27838.258,-26585.775,-21527.182,-23543.092
1226893.2830769354,-98434.086,-118958.625,-29467.979,-24275.188,-27844.97,-26592.082,-21526.775,-23510.621
1226893.2870769326,-98411.055,-118936.445,-29476.889,-24267.945,-27843.1,-26599.773,-21529.99,-23475.709
1226893.2910769298,-98423.34,-118949.47,-29489.014,-24271.24,-27837.973,-26595.541,-21529.135,-23478.924
1226893.295076927,-98458.414,-118981.49,-29480.145,-24280.273,-27843.75,-26586.182,-21525.596,-23499.879
1226893.299076924,-98462.57,-118987.266,-29469.688,-24283.408,-27845.908,-26584.96,-21524.09,-23517.742
1226893.3030769213,-98438.93,-118967.82,-29473.512,-24278.809,-27851.848,-26596.559,-21531.658,-23527.793
1226893.3070769184,-98418.54,-118947.72,-29481.324,-24272.828,-27853.924,-26602.783,-21537.03,-23510.58
1226893.3110769156,-98443.85,-118970.586,-29486.084,-24277.832,-27850.668,-26595.744,-21535.156,-23500.123
1226893.3150769125,-98452.97,-118973.84,-29472.656,-24283.488,-27846.762,-26587.81,-21529.217,-23511.027
1226893.3190769097,-98446.29,-118964.484,-29461.834,-24285.727,-27847.738,-26586.264,-21527.955,-23532.756
1226893.3230769068,-98450.32,-118977.664,-29471.844,-24285.156,-27868.246,-26591.838,-21529.42,-23513.633
1226893.327076904,-98442.266,-118976.41,-29482.016,-24280.234,-27871.543,-26600.953,-21536.377,-23492.637
1226893.3310769012,-98429.33,-118966.96,-29476.562,-24275.92,-27854.697,-26599.773,-21537.842,-23498.008
1226893.3350768983,-98442.305,-118975.63,-29466.39,-24280.682,-27843.1,-26589.56,-21529.826,-23517.54
1226893.3390768955,-98471.234,-118996.75,-29464.438,-24287.598,-27848.43,-26587.566,-21520.957,-23526.49
1226893.3430768927,-98464.234,-118990.32,-29470.012,-24283.977,-27863.934,-26593.385,-21516.928,-23489.137
1226893.3470768898,-98428.43,-118962.85,-29474.041,-24274.74,-27862.998,-26600.627,-21519.492,-23454.63
1226893.351076887,-98433.234,-118966.11,-29474.162,-24274.781,-27852.256,-26595.215,-21522.258,-23469.932
1226893.3550768842,-98457.32,-118980.92,-29470.947,-24283.0,-27847.861,-26587.81,-21523.113,-23503.338
1226893.3590768813,-98464.6,-118984.7,-29464.234,-24285.97,-27857.707,-26586.426,-21520.02,-23506.959
1226893.3630768785,-98451.54,-118973.516,-29471.191,-24280.885,-27862.225,-26594.89,-21518.23,-23477.744
1226893.3670768756,-98439.66,-118965.414,-29480.51,-24274.781,-27859.783,-26599.53,-21520.63,-23457.805
1226893.3710768728,-98443.2,-118968.39,-29480.145,-24275.27,-27852.744,-26595.135,-21526.572,-23474.406
1226893.37507687,-98459.234,-118976.61,-29470.094,-24279.908,-27845.012,-26587.078,-21524.455,-23501.873
1226893.3790768671,-98475.586,-118987.35,-29469.89,-24284.262,-27848.756,-26583.984,-21520.469,-23505.615
1226893.3830768643,-98469.2,-118984.586,-29479.736,-24282.715,-27856.934,-26592.367,-21521.363,-23476.197
1226893.3870768615,-98454.43,-118974.0,-29487.102,-24276.611,-27861.166,-26597.941,-21519.613,-23448.447
1226893.3910768586,-98465.87,-118984.375,-29489.584,-24277.873,-27857.383,-26592.896,-21518.19,-23456.707
1226893.3950768558,-98489.664,-118999.88,-29485.434,-24284.344,-27853.312,-26585.002,-21517.295,-23499.105
1226893.399076853,-98503.55,-119001.305,-29482.098,-24289.186,-27856.854,-26583.13,-21513.957,-23510.986
1226893.40307685,-98486.695,-118990.93,-29484.213,-24285.361,-27865.643,-26592.938,-21514.283,-23475.424
1226893.4070768473,-98464.84,-118981.445,-29495.281,-24279.46,-27864.38,-26598.594,-21515.91,-23445.436
1226893.4110768444,-98483.73,-119000.414,-29497.926,-24280.273,-27858.521,-26591.39,-21515.219,-23454.63
1226893.4150768416,-98509.16,-119014.49,-29490.113,-24287.191,-27856.934,-26585.166,-21519.004,-23496.258
1226893.4190768388,-98510.42,-119004.36,-29483.074,-24289.227,-27857.627,-26586.387,-21516.562,-23501.22
1226893.423076836,-98499.555,-118991.87,-29492.676,-24284.912,-27863.648,-26594.158,-21510.703,-23463.014
1226893.427076833,-98497.93,-118994.02,-29502.93,-24279.785,-27861.816,-26598.35,-21509.277,-23432.74
1226893.4310768303,-98517.91,-119020.836,-29503.053,-24280.926,-27855.186,-26591.92,-21509.482,-23441.65
1226893.4350768274,-98536.87,-119033.695,-29491.537,-24287.273,-27851.93,-26581.87,-21507.488,-23480.51
1226893.4390768246,-98528.94,-119016.766,-29483.48,-24289.348,-27855.51,-26581.91,-21508.139,-23497.355
1226893.4430768217,-98507.57,-119001.02,-29487.672,-24284.344,-27861.736,-26588.746,-21503.541,-23457.398
1226893.447076819,-98504.68,-119010.18,-29499.879,-24281.17,-27866.578,-26590.82,-21500.326,-23413.535
1226893.451076816,-98522.38,-119027.47,-29504.762,-24284.14,-27859.701,-26584.637,-21502.727,-23430.176
1226893.4550768132,-98542.85,-119042.12,-29495.361,-24290.65,-27861.98,-26574.871,-21501.303,-23466.879
1226893.4590768102,-98546.1,-119047.53,-29482.992,-24291.668,-27868.979,-26571.494,-21496.176,-23466.96
1226893.4630768073,-98523.03,-119026.164,-29483.928,-24284.424,-27867.229,-26579.754,-21494.102,-23437.379
1226893.4670768045,-98508.266,-119015.18,-29490.52,-24278.117,-27870.525,-26582.44,-21495.89,-23425.822
1226893.4710768017,-98514.61,-119022.46,-29488.12,-24277.832,-27864.543,-26576.701,-21496.217,-23437.338
1226893.4750767988,-98532.516,-119034.43,-29476.482,-24283.691,-27862.102,-26567.994,-21496.135,-23464.64
1226893.479076796,-98536.83,-119032.84,-29466.96,-24286.215,-27864.219,-26566.123,-21494.59,-23473.715
1226893.4830767931,-98525.555,-119023.234,-29471.72,-24282.92,-27869.223,-26573.08,-21498.17,-23449.057
1226893.4870767903,-98512.66,-119016.766,-29475.059,-24276.043,-27869.549,-26577.434,-21498.74,-23420.98
1226893.4910767875,-98518.76,-119024.21,-29470.664,-24276.246,-27864.014,-26574.912,-21499.473,-23439.414
1226893.4950767846,-98534.67,-119037.27,-29460.613,-24282.105,-27862.225,-26568.889,-21503.582,-23478.883
1226893.4990767818,-98538.945,-119039.836,-29454.307,-24285.85,-27867.432,-26570.395,-21503.012,-23484.945
