timestamp,marker
969654.5091808494,Paradigm_Start_Dual-Task Paradigm_Subject_13
969655.6368214499,DualTask_VisualTarget_RedCircle_Subject_13
969656.53893185,DualTask_AudioNonTarget_Sound_Subject_13
969656.7395417502,DualTask_VisualNonTarget_BlueCircle_Subject_13
969657.8396898505,DualTask_VisualTarget_RedCircle_Subject_13
969658.5396409506,DualTask_AudioNonTarget_Sound_Subject_13
969658.9565500508,DualTask_VisualNonTarget_BlueCircle_Subject_13
969660.0731109511,DualTask_VisualNonTarget_BlueCircle_Subject_13
969660.5561777513,DualTask_AudioNonTarget_Sound_Subject_13
969661.1743835515,DualTask_VisualNonTarget_BlueCircle_Subject_13
969662.2897797518,DualTask_VisualNonTarget_BlueCircle_Subject_13
969662.5566539519,DualTask_AudioNonTarget_Sound_Subject_13
969663.3909493522,DualTask_VisualTarget_RedCircle_Subject_13
969664.5043655524,DualTask_VisualNonTarget_BlueCircle_Subject_13
969664.5721025525,DualTask_AudioNonTarget_Sound_Subject_13
969665.6103752528,DualTask_VisualNonTarget_BlueCircle_Subject_13
969666.5725288531,DualTask_AudioTarget_Sound_Subject_13
969666.7246567531,DualTask_VisualNonTarget_BlueCircle_Subject_13
969667.8393416535,DualTask_VisualTarget_RedCircle_Subject_13
969668.5887123537,DualTask_AudioNonTarget_Sound_Subject_13
969668.9529530539,DualTask_VisualNonTarget_BlueCircle_Subject_13
969670.0558424542,DualTask_VisualNonTarget_BlueCircle_Subject_13
969670.6040282543,DualTask_AudioNonTarget_Sound_Subject_13
969671.1670640544,DualTask_VisualTarget_RedCircle_Subject_13
969672.2714834549,DualTask_VisualNonTarget_BlueCircle_Subject_13
969672.6182240549,DualTask_AudioNonTarget_Sound_Subject_13
969673.3734631551,DualTask_VisualNonTarget_BlueCircle_Subject_13
969674.4888254555,DualTask_VisualNonTarget_BlueCircle_Subject_13
969674.6200357554,DualTask_AudioNonTarget_Sound_Subject_13
969675.5882772559,DualTask_VisualNonTarget_BlueCircle_Subject_13
969676.6228949561,DualTask_AudioNonTarget_Sound_Subject_13
969676.7035768562,DualTask_VisualNonTarget_BlueCircle_Subject_13
969677.8045271565,DualTask_VisualNonTarget_BlueCircle_Subject_13
969678.6394204568,DualTask_AudioNonTarget_Sound_Subject_13
969678.9071686569,DualTask_VisualNonTarget_BlueCircle_Subject_13
969680.0220956573,DualTask_VisualTarget_RedCircle_Subject_13
969680.6550027573,DualTask_AudioNonTarget_Sound_Subject_13
969681.1304757576,DualTask_VisualNonTarget_BlueCircle_Subject_13
969682.2392015578,DualTask_VisualNonTarget_BlueCircle_Subject_13
969682.659252358,DualTask_AudioNonTarget_Sound_Subject_13
969683.3545490581,DualTask_VisualNonTarget_BlueCircle_Subject_13
969684.4636603586,DualTask_VisualNonTarget_BlueCircle_Subject_13
969684.6744070586,DualTask_AudioTarget_Sound_Subject_13
969685.5706684588,DualTask_VisualNonTarget_BlueCircle_Subject_13
969686.6856043593,DualTask_VisualNonTarget_BlueCircle_Subject_13
969686.6859207592,DualTask_AudioNonTarget_Sound_Subject_13
969687.7955066595,DualTask_VisualNonTarget_BlueCircle_Subject_13
969688.6894575598,DualTask_AudioNonTarget_Sound_Subject_13
969688.90559526,DualTask_VisualNonTarget_BlueCircle_Subject_13
969690.0067011602,DualTask_VisualNonTarget_BlueCircle_Subject_13
969690.6905638605,DualTask_AudioNonTarget_Sound_Subject_13
969691.1183757606,DualTask_VisualTarget_RedCircle_Subject_13
969692.220434661,DualTask_VisualNonTarget_BlueCircle_Subject_13
969692.7031573611,DualTask_AudioNonTarget_Sound_Subject_13
969693.3242270612,DualTask_VisualNonTarget_BlueCircle_Subject_13
969694.4379811615,DualTask_VisualNonTarget_BlueCircle_Subject_13
969694.7042780616,DualTask_AudioNonTarget_Sound_Subject_13
969695.5523846619,DualTask_VisualTarget_RedCircle_Subject_13
969696.6615294622,DualTask_VisualNonTarget_BlueCircle_Subject_13
969696.7109517623,DualTask_AudioTarget_Sound_Subject_13
969697.7713619627,DualTask_VisualNonTarget_BlueCircle_Subject_13
969698.7214319629,DualTask_AudioNonTarget_Sound_Subject_13
969698.887687063,DualTask_VisualNonTarget_BlueCircle_Subject_13
969699.9919129633,DualTask_VisualTarget_RedCircle_Subject_13
969700.7233047636,DualTask_AudioNonTarget_Sound_Subject_13
969701.1032722637,DualTask_VisualNonTarget_BlueCircle_Subject_13
969702.216646464,DualTask_VisualNonTarget_BlueCircle_Subject_13
969702.7330931642,DualTask_AudioTarget_Sound_Subject_13
969703.3286838643,DualTask_VisualTarget_RedCircle_Subject_13
969704.4381245647,DualTask_VisualNonTarget_BlueCircle_Subject_13
969704.7374492647,DualTask_AudioNonTarget_Sound_Subject_13
969705.5538430649,DualTask_VisualNonTarget_BlueCircle_Subject_13
969706.6632777653,DualTask_VisualTarget_RedCircle_Subject_13
969706.7448715654,DualTask_AudioNonTarget_Sound_Subject_13
969707.7722023657,DualTask_VisualNonTarget_BlueCircle_Subject_13
969708.754876266,DualTask_AudioNonTarget_Sound_Subject_13
969708.888264866,DualTask_VisualNonTarget_BlueCircle_Subject_13
969710.0043747664,DualTask_VisualNonTarget_BlueCircle_Subject_13
969710.7552827665,DualTask_AudioTarget_Sound_Subject_13
969711.1049153666,DualTask_VisualNonTarget_BlueCircle_Subject_13
969712.205593767,DualTask_VisualTarget_RedCircle_Subject_13
969712.7723555672,DualTask_AudioNonTarget_Sound_Subject_13
969713.3164655673,DualTask_VisualNonTarget_BlueCircle_Subject_13
969714.4204256678,DualTask_VisualNonTarget_BlueCircle_Subject_13
969714.7853768679,DualTask_AudioNonTarget_Sound_Subject_13
969715.5296546681,DualTask_VisualNonTarget_BlueCircle_Subject_13
969716.6388247682,DualTask_VisualNonTarget_BlueCircle_Subject_13
969716.7869062684,DualTask_AudioNonTarget_Sound_Subject_13
969717.7479672687,DualTask_VisualNonTarget_BlueCircle_Subject_13
