timestamp,marker
1227373.8728716092,Paradigm_Start_Task-Switching Paradigm_Subject_9
1227373.8898060091,TaskSwitch_NonTarget_High/Low_Subject_9
1227375.604322,TaskSwitch_NonTarget_High/Low_Subject_9
1227377.3162314913,TaskSwitch_NonTarget_High/Low_Subject_9
1227379.019515282,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227380.731619773,TaskSwitch_NonTarget_High/Low_Subject_9
1227382.4342406641,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227384.150502155,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227385.8538443462,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227387.558316637,TaskSwitch_NonTarget_High/Low_Subject_9
1227389.2701053284,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227390.9851067192,TaskSwitch_NonTarget_High/Low_Subject_9
1227392.6993427102,TaskSwitch_NonTarget_High/Low_Subject_9
1227394.4042476013,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227396.1051499923,TaskSwitch_NonTarget_High/Low_Subject_9
1227397.8193465834,TaskSwitch_NonTarget_High/Low_Subject_9
1227399.5339594744,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227401.2415571653,TaskSwitch_Target_High/Low_Subject_9
1227402.2674111598,Correct_Response_Subject_9
1227402.9422135563,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227404.6528320473,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227406.3589701385,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227408.0699232293,TaskSwitch_Target_High/Low_Subject_9
1227408.9725421248,Correct_Response_Subject_9
1227409.7858832204,TaskSwitch_Target_High/Low_Subject_9
1227410.4813353168,Correct_Response_Subject_9
1227411.4858064114,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227413.2021483025,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227414.9184253933,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227416.6184143843,TaskSwitch_NonTarget_High/Low_Subject_9
1227418.3191595755,TaskSwitch_Target_High/Low_Subject_9
1227419.0801442715,Correct_Response_Subject_9
1227420.0332812665,TaskSwitch_Target_High/Low_Subject_9
1227420.5019670639,Correct_Response_Subject_9
1227421.7447379574,TaskSwitch_Target_Even/Odd_Subject_9
1227422.5694596532,Correct_Response_Subject_9
1227423.4543902485,TaskSwitch_Target_Even/Odd_Subject_9
1227424.1177039451,Correct_Response_Subject_9
1227425.1665804395,TaskSwitch_Target_High/Low_Subject_9
1227425.9051646355,Correct_Response_Subject_9
1227426.8669729305,TaskSwitch_NonTarget_High/Low_Subject_9
1227428.5743959215,TaskSwitch_Target_High/Low_Subject_9
1227429.0845314187,Correct_Response_Subject_9
1227430.2843346125,TaskSwitch_Target_High/Low_Subject_9
1227430.8829980094,Correct_Response_Subject_9
1227431.9846480037,TaskSwitch_NonTarget_High/Low_Subject_9
1227433.6951076945,TaskSwitch_Target_Even/Odd_Subject_9
1227434.4040693908,Correct_Response_Subject_9
1227435.4071463856,TaskSwitch_NonTarget_High/Low_Subject_9
1227437.1101487766,TaskSwitch_Target_High/Low_Subject_9
1227437.9487747722,Correct_Response_Subject_9
1227438.8178044679,TaskSwitch_NonTarget_High/Low_Subject_9
1227440.5329719586,TaskSwitch_Target_High/Low_Subject_9
1227441.1621119555,Correct_Response_Subject_9
1227442.2425137495,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227443.9501660408,TaskSwitch_Target_High/Low_Subject_9
1227444.7190723366,Correct_Response_Subject_9
1227445.6608524318,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227447.3648182228,TaskSwitch_Target_Even/Odd_Subject_9
1227448.0232099195,Correct_Response_Subject_9
1227449.0692917139,TaskSwitch_Target_Even/Odd_Subject_9
1227449.949111609,Correct_Response_Subject_9
1227450.774777205,TaskSwitch_NonTarget_High/Low_Subject_9
1227452.481772296,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227454.1916956867,TaskSwitch_Target_High/Low_Subject_9
1227454.8838472832,Correct_Response_Subject_9
1227455.900430878,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227457.6159280688,TaskSwitch_Target_High/Low_Subject_9
1227458.2214909655,Correct_Response_Subject_9
1227459.32082076,TaskSwitch_Target_Even/Odd_Subject_9
1227460.4334533538,Missed_Target_Subject_9
1227460.4514200538,Missed_Target_Subject_9
1227460.4679894538,Missed_Target_Subject_9
1227460.4846709536,Missed_Target_Subject_9
1227460.5011953537,Missed_Target_Subject_9
1227460.5187940535,Missed_Target_Subject_9
1227460.5339976535,Missed_Target_Subject_9
1227460.5520745534,Missed_Target_Subject_9
1227460.5680320533,Correct_Response_Subject_9
1227461.032586251,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227462.7410564418,TaskSwitch_NonTarget_High/Low_Subject_9
1227464.450123933,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227466.156857624,TaskSwitch_NonTarget_High/Low_Subject_9
1227467.8640677151,TaskSwitch_NonTarget_High/Low_Subject_9
1227469.565548606,TaskSwitch_Target_Even/Odd_Subject_9
1227470.3640698018,Correct_Response_Subject_9
1227471.2794680968,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227472.983642488,TaskSwitch_NonTarget_High/Low_Subject_9
1227474.685352179,TaskSwitch_NonTarget_High/Low_Subject_9
1227476.39965057,TaskSwitch_Target_High/Low_Subject_9
1227477.0748726665,Correct_Response_Subject_9
1227478.100709961,TaskSwitch_Target_High/Low_Subject_9
1227478.7742101576,Correct_Response_Subject_9
1227479.8134622523,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227481.5177009432,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227483.2166771342,TaskSwitch_NonTarget_High/Low_Subject_9
1227484.9325512252,TaskSwitch_NonTarget_High/Low_Subject_9
1227486.646187216,TaskSwitch_Target_High/Low_Subject_9
1227487.3520416124,Correct_Response_Subject_9
1227488.3568279073,TaskSwitch_Target_High/Low_Subject_9
1227489.1007615032,Correct_Response_Subject_9
1227490.067097498,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227491.7701079892,TaskSwitch_NonTarget_High/Low_Subject_9
1227493.4889696802,TaskSwitch_NonTarget_High/Low_Subject_9
1227495.200927871,TaskSwitch_NonTarget_High/Low_Subject_9
1227496.916512162,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227498.6309475533,TaskSwitch_NonTarget_High/Low_Subject_9
1227500.332810244,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227502.0345637354,TaskSwitch_NonTarget_High/Low_Subject_9
1227503.7350958262,TaskSwitch_NonTarget_High/Low_Subject_9
1227505.4427120173,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227506.099122414,False_Alarm_Subject_9
1227507.1486617082,TaskSwitch_Target_Even/Odd_Subject_9
1227508.0282963037,Correct_Response_Subject_9
1227508.8493387995,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227510.5503572903,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227512.2523823816,TaskSwitch_NonTarget_High/Low_Subject_9
1227513.9635986725,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227515.6754097636,TaskSwitch_NonTarget_High/Low_Subject_9
1227517.3838734545,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227519.1001356454,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227520.8147006365,TaskSwitch_Target_High/Low_Subject_9
1227521.5331476326,Correct_Response_Subject_9
1227522.5185189275,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227524.2308322184,TaskSwitch_NonTarget_Even/Odd_Subject_9
1227525.9307946095,TaskSwitch_Target_High/Low_Subject_9
1227526.6007151061,Correct_Response_Subject_9
1227527.6495258005,TaskSwitch_NonTarget_High/Low_Subject_9
1227529.3482979916,TaskSwitch_NonTarget_High/Low_Subject_9
1227531.0517144825,TaskSwitch_Target_High/Low_Subject_9
1227531.799874679,Correct_Response_Subject_9
1227532.7648118737,TaskSwitch_NonTarget_Even/Odd_Subject_9
