timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
1317577.4808169098,-82481.24,-85349.125,-57813.52,-45273.848,-23402.996,-33516.645,-6841.797,-14993.896
1317577.4848169049,-82489.87,-85357.67,-57816.125,-45304.61,-23409.18,-33529.42,-6841.5527,-14987.671
1317577.4888168997,-82493.9,-85364.55,-57814.09,-45314.414,-23409.506,-33532.39,-6842.204,-14984.904
1317577.4928168948,-82488.0,-85362.02,-57806.36,-45293.215,-23404.502,-33524.863,-6848.7144,-14992.676
1317577.4968168898,-82479.74,-85353.15,-57796.105,-45267.17,-23400.229,-33517.742,-6857.544,-15006.063
1317577.5008168847,-82480.555,-85353.07,-57799.48,-45270.145,-23408.244,-33523.684,-6861.0435,-15008.993
1317577.5048168798,-82488.57,-85362.71,-57806.48,-45300.66,-23412.436,-33536.01,-6855.428,-15003.052
1317577.5088168746,-82492.72,-85366.01,-57805.34,-45307.375,-23405.518,-33536.258,-6850.0977,-14999.512
1317577.5128168697,-82490.89,-85361.58,-57806.36,-45287.52,-23398.072,-33528.2,-6851.8066,-15000.488
1317577.5168168647,-82484.21,-85352.7,-57806.48,-45266.93,-23392.945,-33521.73,-6856.8525,-15004.761
1317577.5208168596,-82482.55,-85347.86,-57806.48,-45269.86,-23400.635,-33523.355,-6854.0854,-15004.599
1317577.5248168546,-82484.91,-85350.18,-57811.363,-45298.465,-23408.367,-33532.188,-6847.0054,-14998.454
1317577.5288168495,-82488.85,-85356.9,-57813.52,-45309.773,-23404.582,-33534.223,-6844.1978,-14995.28
1317577.5328168445,-82490.03,-85356.41,-57810.1,-45292.97,-23397.299,-33526.004,-6845.337,-14996.013
1317577.5368168394,-82483.766,-85348.68,-57807.457,-45269.453,-23393.066,-33516.645,-6849.8945,-15001.262
1317577.5408168344,-82483.4,-85345.016,-57810.223,-45272.504,-23400.717,-33521.363,-6854.7363,-15007.609
1317577.5448168295,-82492.88,-85356.04,-57818.32,-45302.777,-23407.227,-33535.605,-6853.353,-15008.22
1317577.5488168243,-82498.13,-85362.51,-57816.164,-45316.33,-23410.117,-33538.492,-6851.644,-15005.209
1317577.5528168194,-82497.234,-85360.68,-57812.99,-45297.445,-23407.268,-33531.168,-6855.3467,-15009.848
1317577.5568168142,-82496.016,-85356.33,-57812.582,-45274.742,-23400.514,-33524.008,-6861.45,-15018.393
1317577.5608168093,-82497.195,-85352.5,-57816.246,-45278.32,-23404.99,-33526.164,-6862.834,-15018.148
1317577.5648168044,-82501.18,-85359.375,-57820.598,-45306.234,-23408.57,-33534.508,-6856.4453,-15009.44
1317577.5688167992,-82505.01,-85368.49,-57824.06,-45319.05,-23406.455,-33536.99,-6852.6206,-14998.739
1317577.5728167943,-82504.68,-85366.7,-57820.438,-45300.133,-23400.758,-33532.188,-6859.2124,-15007.772
1317577.576816789,-82512.086,-85365.08,-57824.547,-45277.223,-23402.385,-33521.934,-6864.4614,-15017.212
1317577.5808167842,-82518.805,-85374.02,-57829.67,-45281.13,-23409.506,-33522.543,-6862.427,-15014.567
1317577.584816779,-82498.82,-85366.87,-57821.74,-45306.887,-23416.016,-33534.098,-6858.073,-15011.068
1317577.588816774,-82481.445,-85357.266,-57811.2,-45315.797,-23415.65,-33536.418,-6859.0903,-15015.707
1317577.5928167691,-82480.875,-85358.36,-57807.293,-45297.324,-23411.338,-33527.957,-6859.009,-15003.215
1317577.596816764,-82480.836,-85356.65,-57806.234,-45278.32,-23410.197,-33519.45,-6864.299,-15013.998
1317577.600816759,-82489.87,-85367.76,-57812.664,-45285.93,-23420.533,-33520.266,-6863.6475,-15018.433
1317577.6048167539,-82495.85,-85377.36,-57820.11,-45316.734,-23430.664,-33532.633,-6861.0435,-15006.877
1317577.608816749,-82500.25,-85384.56,-57820.395,-45328.613,-23432.455,-33535.848,-6859.172,-15004.11
1317577.612816744,-82499.76,-85386.07,-57810.832,-45308.84,-23425.62,-33526.9,-6861.8574,-15013.266
1317577.6168167389,-82486.33,-85374.88,-57802.41,-45280.07,-23421.55,-33519.574,-6864.9497,-15011.027
1317577.620816734,-82484.83,-85372.32,-57803.59,-45284.06,-23427.002,-33522.95,-6862.712,-15007.854
