timestamp,marker
1215355.7606709523,Paradigm_Start_Dual-Task Paradigm_Subject_22
1215356.880674366,DualTask_VisualTarget_RedCircle_Subject_22
1215357.7901261768,DualTask_AudioNonTarget_Sound_Subject_22
1215357.9894123792,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215359.0992637929,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215359.7991031012,DualTask_AudioTarget_Sound_Subject_22
1215360.199715306,DualTask_VisualTarget_RedCircle_Subject_22
1215361.3036131195,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215361.7996111256,DualTask_AudioTarget_Sound_Subject_22
1215362.4161849332,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215363.5185836465,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215363.81503245,DualTask_AudioNonTarget_Sound_Subject_22
1215364.63404036,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215365.7482782735,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215365.8153136743,DualTask_AudioTarget_Sound_Subject_22
1215366.8496516868,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215367.8155556987,DualTask_AudioNonTarget_Sound_Subject_22
1215367.9655558006,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215369.0807679142,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215369.8307405233,DualTask_AudioNonTarget_Sound_Subject_22
1215370.1953460276,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215371.300619441,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215371.8342482476,DualTask_AudioNonTarget_Sound_Subject_22
1215372.4150184547,DualTask_VisualTarget_RedCircle_Subject_22
1215373.5260182682,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215373.8401008719,DualTask_AudioNonTarget_Sound_Subject_22
1215374.6316534816,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215375.7490192952,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215375.8489435962,DualTask_AudioNonTarget_Sound_Subject_22
1215376.8513441086,DualTask_VisualTarget_RedCircle_Subject_22
1215377.8496749208,DualTask_AudioNonTarget_Sound_Subject_22
1215377.9655711222,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215379.0720888355,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215379.865282745,DualTask_AudioNonTarget_Sound_Subject_22
1215380.1829451493,DualTask_VisualTarget_RedCircle_Subject_22
1215381.2978106625,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215381.8825915696,DualTask_AudioNonTarget_Sound_Subject_22
1215382.4137605762,DualTask_VisualTarget_RedCircle_Subject_22
1215383.5277308896,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215383.893093494,DualTask_AudioTarget_Sound_Subject_22
1215384.640264203,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215385.7484545168,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215385.8976751186,DualTask_AudioNonTarget_Sound_Subject_22
1215386.8581341302,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215387.903871743,DualTask_AudioNonTarget_Sound_Subject_22
1215387.9702067436,DualTask_VisualTarget_RedCircle_Subject_22
1215389.081783357,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215389.9067769672,DualTask_AudioNonTarget_Sound_Subject_22
1215390.1840786706,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215391.2930934841,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215391.9091649917,DualTask_AudioNonTarget_Sound_Subject_22
1215392.4041248977,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215393.513108711,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215393.922929516,DualTask_AudioNonTarget_Sound_Subject_22
1215394.6200612246,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215395.734500038,DualTask_VisualTarget_RedCircle_Subject_22
1215395.9323546404,DualTask_AudioNonTarget_Sound_Subject_22
1215396.8489255516,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215397.9334173647,DualTask_AudioNonTarget_Sound_Subject_22
1215397.950315665,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215399.0658742785,DualTask_VisualTarget_RedCircle_Subject_22
1215399.9420865893,DualTask_AudioTarget_Sound_Subject_22
1215400.177640092,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215401.2940946058,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215401.9453829136,DualTask_AudioNonTarget_Sound_Subject_22
1215402.394280819,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215403.5013703324,DualTask_VisualTarget_RedCircle_Subject_22
1215403.9469970379,DualTask_AudioNonTarget_Sound_Subject_22
1215404.613404146,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215405.7210293596,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215405.9497675623,DualTask_AudioTarget_Sound_Subject_22
1215406.831242073,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215407.9450215865,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215407.9626173868,DualTask_AudioNonTarget_Sound_Subject_22
1215409.0581518,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215409.965094211,DualTask_AudioNonTarget_Sound_Subject_22
1215410.1686010135,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215411.2689565269,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215411.9820043356,DualTask_AudioNonTarget_Sound_Subject_22
1215412.3850938405,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215413.497349954,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215413.99843226,DualTask_AudioNonTarget_Sound_Subject_22
1215414.6135518677,DualTask_VisualTarget_RedCircle_Subject_22
1215415.725611281,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215416.0102734845,DualTask_AudioNonTarget_Sound_Subject_22
1215416.8348388947,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215417.949189708,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215418.015578709,DualTask_AudioNonTarget_Sound_Subject_22
1215419.0580766215,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215420.0306550334,DualTask_AudioNonTarget_Sound_Subject_22
1215420.165753635,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215421.2786447485,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215422.040013358,DualTask_AudioNonTarget_Sound_Subject_22
1215422.390998862,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215423.4963382755,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215424.043710082,DualTask_AudioNonTarget_Sound_Subject_22
1215424.5999287888,DualTask_VisualTarget_RedCircle_Subject_22
1215425.7026602023,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215426.0510878065,DualTask_AudioNonTarget_Sound_Subject_22
1215426.8147850158,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215427.9313522293,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215428.063809531,DualTask_AudioTarget_Sound_Subject_22
1215429.047189943,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215430.0798096557,DualTask_AudioNonTarget_Sound_Subject_22
1215430.1625337566,DualTask_VisualTarget_RedCircle_Subject_22
1215431.2637117698,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215432.08378498,DualTask_AudioTarget_Sound_Subject_22
1215432.3654633833,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215433.480770497,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215434.0874700043,DualTask_AudioNonTarget_Sound_Subject_22
1215434.5825099105,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215435.6901521236,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215436.0883643285,DualTask_AudioNonTarget_Sound_Subject_22
1215436.8003597371,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215437.915792651,DualTask_VisualTarget_RedCircle_Subject_22
1215438.099711953,DualTask_AudioNonTarget_Sound_Subject_22
1215439.0291123644,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215440.1086674775,DualTask_AudioNonTarget_Sound_Subject_22
1215440.141085278,DualTask_VisualTarget_RedCircle_Subject_22
1215441.2534818915,DualTask_VisualTarget_RedCircle_Subject_22
1215442.1152225018,DualTask_AudioNonTarget_Sound_Subject_22
1215442.3634402049,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215443.4796529184,DualTask_VisualTarget_RedCircle_Subject_22
1215444.1260410263,DualTask_AudioNonTarget_Sound_Subject_22
1215444.587026632,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215445.7002343454,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215446.1315103509,DualTask_AudioNonTarget_Sound_Subject_22
1215446.8133371589,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215447.9284527726,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215448.1448510753,DualTask_AudioNonTarget_Sound_Subject_22
1215449.036325786,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215450.1386983995,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215450.1548375997,DualTask_AudioNonTarget_Sound_Subject_22
1215451.2451232127,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215452.1579490239,DualTask_AudioNonTarget_Sound_Subject_22
1215452.3523804261,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215453.4610994398,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215454.1693150483,DualTask_AudioTarget_Sound_Subject_22
1215454.5620051532,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215455.6643804666,DualTask_VisualTarget_RedCircle_Subject_22
1215456.1774562728,DualTask_AudioNonTarget_Sound_Subject_22
1215456.77901798,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215457.8883277935,DualTask_VisualNonTarget_BlueCircle_Subject_22
1215458.1900504972,DualTask_AudioNonTarget_Sound_Subject_22
