timestamp,marker
968140.5425483604,Paradigm_Start_Oddball Paradigm_Subject_14
968140.5579616609,Oddball_Target_Subject_14
968141.2959865846,Correct_Response_Subject_14
968141.6749171967,Oddball_NonTarget_Subject_14
968142.7892517325,Oddball_NonTarget_Subject_14
968143.8954597681,Oddball_NonTarget_Subject_14
968145.0051009037,Oddball_NonTarget_Subject_14
968146.1210622395,Oddball_NonTarget_Subject_14
968147.2201003748,Oddball_NonTarget_Subject_14
968148.3328178106,Oddball_NonTarget_Subject_14
968149.4326553459,Oddball_NonTarget_Subject_14
968150.5346724812,Oddball_NonTarget_Subject_14
968151.6369422167,Oddball_Target_Subject_14
968151.987190328,Correct_Response_Subject_14
968152.7471785522,Oddball_Target_Subject_14
968153.858604588,Oddball_NonTarget_Subject_14
968154.9601676234,Oddball_NonTarget_Subject_14
968156.0624686588,Oddball_NonTarget_Subject_14
968157.1768687945,Oddball_NonTarget_Subject_14
968158.2787129299,Oddball_NonTarget_Subject_14
968159.3858328655,Oddball_Target_Subject_14
968159.6964532754,Correct_Response_Subject_14
968160.4867782008,Oddball_NonTarget_Subject_14
968161.6038716368,Oddball_Target_Subject_14
968162.0033251495,Correct_Response_Subject_14
968162.7109137722,Oddball_Target_Subject_14
968163.0946145846,Correct_Response_Subject_14
968163.821355708,Oddball_Target_Subject_14
968164.1846121196,Correct_Response_Subject_14
968164.9305304436,Oddball_Target_Subject_14
968165.193570452,Correct_Response_Subject_14
968166.0447949794,Oddball_Target_Subject_14
968166.2781927868,Correct_Response_Subject_14
968167.154513415,Oddball_NonTarget_Subject_14
968167.3902781225,False_Alarm_Subject_14
968168.2687137508,Oddball_NonTarget_Subject_14
968169.3787102863,Oddball_NonTarget_Subject_14
968170.4952771222,Oddball_Target_Subject_14
968170.9300131362,Correct_Response_Subject_14
968171.5943176575,Oddball_NonTarget_Subject_14
968172.7061759932,Oddball_NonTarget_Subject_14
968173.822644129,Oddball_Target_Subject_14
968174.1686725402,Correct_Response_Subject_14
968174.9382282649,Oddball_Target_Subject_14
968175.254821075,Correct_Response_Subject_14
968176.0477452006,Oddball_Target_Subject_14
968176.3445264101,Correct_Response_Subject_14
968177.1612372363,Oddball_NonTarget_Subject_14
968177.4577025458,False_Alarm_Subject_14
968178.2750013721,Oddball_NonTarget_Subject_14
968179.3895755078,Oddball_NonTarget_Subject_14
968180.4962392434,Oddball_NonTarget_Subject_14
968181.6112260793,Oddball_NonTarget_Subject_14
968182.7199426148,Oddball_Target_Subject_14
968183.1157655276,Correct_Response_Subject_14
968183.8311841505,Oddball_NonTarget_Subject_14
968184.9435721863,Oddball_NonTarget_Subject_14
968186.0543894218,Oddball_NonTarget_Subject_14
968187.1662946576,Oddball_Target_Subject_14
968187.5311864694,Correct_Response_Subject_14
968188.2743543932,Oddball_Target_Subject_14
968188.6398839048,Correct_Response_Subject_14
968189.3846261288,Oddball_Target_Subject_14
968189.6673922379,Correct_Response_Subject_14
968190.4838293642,Oddball_NonTarget_Subject_14
968191.5969156999,Oddball_NonTarget_Subject_14
968192.7000087353,Oddball_NonTarget_Subject_14
968193.8166096711,Oddball_NonTarget_Subject_14
968194.9286474069,Oddball_NonTarget_Subject_14
968196.0307465423,Oddball_NonTarget_Subject_14
968197.141310178,Oddball_NonTarget_Subject_14
968198.2561018137,Oddball_NonTarget_Subject_14
968199.3670096494,Oddball_NonTarget_Subject_14
968200.4778057851,Oddball_Target_Subject_14
968200.8301726964,Correct_Response_Subject_14
968201.5780475204,Oddball_Target_Subject_14
968201.8955252306,Correct_Response_Subject_14
968202.6827186559,Oddball_NonTarget_Subject_14
968202.9288517638,False_Alarm_Subject_14
968203.7848442913,Oddball_NonTarget_Subject_14
968204.8934919268,Oddball_NonTarget_Subject_14
968206.0060951626,Oddball_Target_Subject_14
968206.4068471754,Correct_Response_Subject_14
968207.1147223982,Oddball_Target_Subject_14
968207.516049911,Correct_Response_Subject_14
968208.2244749338,Oddball_NonTarget_Subject_14
968209.3286570692,Oddball_NonTarget_Subject_14
968210.4438902051,Oddball_NonTarget_Subject_14
968211.560289141,Oddball_NonTarget_Subject_14
968212.6714604767,Oddball_NonTarget_Subject_14
968213.7752965121,Oddball_NonTarget_Subject_14
968214.8852636478,Oddball_Target_Subject_14
968215.2328454589,Correct_Response_Subject_14
968215.9913826833,Oddball_NonTarget_Subject_14
968217.104427119,Oddball_NonTarget_Subject_14
968218.2096605544,Oddball_NonTarget_Subject_14
968219.3111961898,Oddball_Target_Subject_14
968219.6628169011,Correct_Response_Subject_14
968220.4267131257,Oddball_NonTarget_Subject_14
968221.5432572616,Oddball_NonTarget_Subject_14
968222.6576623974,Oddball_NonTarget_Subject_14
968223.7722192332,Oddball_Target_Subject_14
968224.1860021465,Correct_Response_Subject_14
968224.8846241689,Oddball_Target_Subject_14
968225.3288999831,Correct_Response_Subject_14
968225.9927406044,Oddball_Target_Subject_14
968226.3273177152,Correct_Response_Subject_14
968227.10087234,Oddball_Target_Subject_14
968227.4384755509,Correct_Response_Subject_14
968228.2126401758,Oddball_NonTarget_Subject_14
968229.3228799114,Oddball_NonTarget_Subject_14
968230.4273044468,Oddball_Target_Subject_14
968230.7543283574,Correct_Response_Subject_14
968231.5299794823,Oddball_NonTarget_Subject_14
968232.642931118,Oddball_NonTarget_Subject_14
968233.7436615534,Oddball_NonTarget_Subject_14
968234.8576913892,Oddball_Target_Subject_14
968235.2089793003,Correct_Response_Subject_14
968235.9577089244,Oddball_NonTarget_Subject_14
968237.0662913601,Oddball_Target_Subject_14
968237.3832404702,Correct_Response_Subject_14
968238.1771154957,Oddball_NonTarget_Subject_14
968239.2929267315,Oddball_NonTarget_Subject_14
968240.3996628671,Oddball_NonTarget_Subject_14
968241.5057552026,Oddball_NonTarget_Subject_14
968242.6188981384,Oddball_NonTarget_Subject_14
968243.7276716739,Oddball_NonTarget_Subject_14
968244.8307373094,Oddball_NonTarget_Subject_14
968245.9410205451,Oddball_NonTarget_Subject_14
968247.0559072808,Oddball_NonTarget_Subject_14
968248.1549324162,Oddball_NonTarget_Subject_14
968249.2619647516,Oddball_NonTarget_Subject_14
968250.3756561874,Oddball_NonTarget_Subject_14
968251.4913728232,Paradigm_End_Oddball Paradigm_Subject_14
