timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
887038.1721028221,-55094.65,-72519.45,5884.5625,-9172.201,-4408.244,-24538.412,-17721.191,4164.144
887038.1761028178,-55090.82,-72520.8,5880.046,-9173.178,-4406.413,-24539.268,-17725.79,4154.826
887038.1801028135,-55085.734,-72512.734,5881.999,-9167.44,-4387.655,-24538.412,-17724.447,4157.1455
887038.1841028092,-55086.145,-72514.164,5884.1963,-9165.976,-4391.7236,-24541.098,-17725.586,4152.1406
887038.1881028048,-55079.67,-72512.984,5889.4453,-9166.545,-4406.9824,-24543.092,-17726.238,4152.5474
887038.1921028006,-55074.707,-72509.52,5890.4624,-9168.01,-4405.7617,-24542.236,-17725.383,4151.5303
887038.1961027962,-55069.62,-72504.6,5892.619,-9167.155,-4398.6006,-24538.697,-17720.582,4159.709
887038.200102792,-55076.742,-72513.59,5888.3057,-9169.597,-4402.507,-24539.268,-17725.668,4155.6807
887038.2041027877,-55080.85,-72515.914,5884.8877,-9171.0205,-4409.546,-24540.65,-17727.742,4148.519
887038.2081027833,-55079.023,-72510.336,5889.038,-9166.83,-4397.4204,-24538.168,-17724.977,4143.718
887038.2121027791,-55091.39,-72519.695,5883.7485,-9171.143,-4391.195,-24537.72,-17733.236,4137.5327
887038.2161027747,-55079.023,-72513.47,5892.9854,-9169.434,-4392.1714,-24537.03,-17727.742,4150.228
887038.2201027705,-55076.742,-72515.75,5891.8457,-9170.98,-4405.2734,-24539.756,-17729.94,4148.4375
887038.2241027661,-55083.05,-72517.46,5887.8584,-9171.184,-4400.7163,-24542.604,-17734.945,4136.556
887038.2281027618,-55085.37,-72514.125,5892.904,-9168.62,-4404.2563,-24540.977,-17731.16,4141.968
887038.2321027576,-55082.24,-72513.836,5890.4624,-9168.701,-4400.798,-24539.836,-17729.94,4142.9443
887038.2361027532,-55083.703,-72518.59,5882.7314,-9172.404,-4404.46,-24537.762,-17733.195,4138.591
887038.240102749,-55082.156,-72516.93,5888.265,-9172.119,-4399.1294,-24536.094,-17730.998,4141.317
887038.2441027446,-55089.113,-72518.68,5882.7314,-9172.7295,-4410.034,-24537.436,-17731.934,4135.742
887038.2481027403,-55091.39,-72518.03,5888.5093,-9168.661,-4397.7866,-24539.268,-17735.393,4128.7437
887038.252102736,-55086.426,-72514.94,5888.9976,-9168.539,-4389.486,-24538.615,-17739.096,4127.6045
887038.2561027317,-55087.363,-72518.92,5885.417,-9173.503,-4408.6914,-24534.424,-17734.578,4136.841
887038.2601027275,-55090.332,-72516.85,5890.2183,-9171.387,-4405.5176,-24534.953,-17731.404,4145.223
887038.2641027231,-55093.14,-72518.805,5891.8867,-9168.295,-4401.571,-24535.85,-17730.795,4141.6426
887038.2681027188,-55085.207,-72512.66,5886.8003,-9165.487,-4395.427,-24535.97,-17724.854,4150.4316
887038.2721027145,-55086.914,-72513.836,5888.713,-9166.952,-4394.3687,-24536.297,-17728.516,4140.1367
887038.2761027102,-55087.812,-72514.53,5882.5684,-9169.597,-4392.253,-24535.32,-17734.945,4135.132
887038.2801027059,-55082.24,-72510.74,5886.0273,-9168.173,-4395.915,-24531.494,-17725.627,4152.751
887038.2841027016,-55085.37,-72511.31,5885.4575,-9166.464,-4394.1245,-24532.268,-17724.041,4149.7397
887038.2881026972,-55086.387,-72509.195,5889.4453,-9166.138,-4392.6597,-24534.344,-17724.65,4146.8916
887038.292102693,-55087.688,-72511.64,5882.8125,-9170.41,-4399.455,-24533.041,-17722.738,4144.979
887038.2961026886,-55091.23,-72517.26,5886.068,-9172.079,-4401.4487,-24533.773,-17728.639,4138.916
887038.3001026844,-55091.84,-72521.2,5885.742,-9172.7295,-4400.798,-24536.094,-17729.656,4142.375
887038.3041026801,-55098.84,-72526.734,5882.8125,-9172.812,-4407.2266,-24537.924,-17734.457,4130.9004
887038.3081026757,-55094.24,-72515.75,5885.539,-9170.004,-4397.258,-24537.395,-17726.441,4138.9976
887038.3121026715,-55091.637,-72509.93,5885.946,-9170.98,-4386.6377,-24538.047,-17726.97,4140.666
887038.3161026671,-55083.54,-72516.03,5889.5264,-9170.085,-4392.8633,-24537.639,-17729.412,4144.1245
887038.3201026629,-55080.406,-72511.805,5893.514,-9166.504,-4403.646,-24533.814,-17722.006,4150.1875
887038.3241026585,-55092.41,-72514.9,5889.4043,-9167.236,-4407.2266,-24535.97,-17726.318,4141.7646
887038.3281026542,-55102.176,-72521.445,5879.0693,-9171.103,-4407.43,-24541.627,-17732.707,4132.121
887038.33210265,-55096.113,-72519.01,5882.6094,-9170.166,-4404.989,-24541.871,-17735.678,4131.592
887038.3361026456,-55097.902,-72521.61,5884.8066,-9170.573,-4396.1997,-24542.889,-17736.857,4134.1553
887038.3401026414,-55095.867,-72518.07,5877.645,-9169.516,-4393.3105,-24540.488,-17734.334,4127.2383
887038.344102637,-55101.117,-72521.37,5870.931,-9171.916,-4405.2734,-24540.691,-17734.986,4122.8438
887038.3481026327,-55095.746,-72511.07,5876.465,-9172.893,-4406.0874,-24539.877,-17727.947,4132.243
887038.3521026284,-55094.08,-72510.54,5877.075,-9173.34,-4406.8604,-24539.145,-17726.604,4141.968
887038.3561026241,-55092.57,-72520.1,5873.3726,-9173.015,-4400.228,-24536.541,-17730.55,4142.0493
887038.3601026199,-55086.55,-72517.58,5875.285,-9171.713,-4397.827,-24535.482,-17728.76,4146.6475
887038.3641026155,-55094.402,-72518.88,5875.041,-9172.363,-4407.959,-24535.809,-17727.498,4140.3403
887038.3681026112,-55100.18,-72519.9,5870.6055,-9173.422,-4418.498,-24537.273,-17725.18,4139.608
887038.3721026069,-55093.875,-72515.42,5877.401,-9171.184,-4404.948,-24540.61,-17726.562,4142.578
887038.3761026026,-55089.195,-72514.08,5873.6167,-9169.8,-4393.4736,-24538.25,-17724.447,4146.4033
887038.3801025983,-55087.688,-72512.21,5873.861,-9168.742,-4400.7163,-24537.762,-17720.053,4152.303
887038.384102594,-55088.258,-72508.18,5876.0176,-9167.033,-4408.2847,-24539.674,-17721.314,4146.4844
887038.3881025896,-55091.594,-72503.336,5872.1924,-9168.742,-4406.291,-24540.977,-17725.18,4139.974
887038.3921025854,-55089.4,-72502.69,5873.0063,-9172.038,-4403.3203,-24539.023,-17726.889,4136.2715
887038.396102581,-55083.703,-72507.49,5871.867,-9171.428,-4401.0825,-24537.477,-17725.506,4136.312
887038.4001025768,-55084.555,-72513.76,5869.1816,-9169.76,-4401.6113,-24537.803,-17723.877,4137.5327
887038.4041025725,-55094.16,-72522.71,5869.1406,-9171.184,-4407.593,-24540.162,-17729.736,4130.493
887038.4081025681,-55091.797,-72516.6,5874.2676,-9170.288,-4409.953,-24541.668,-17727.947,4134.1553
887038.4121025639,-55091.066,-72512.25,5869.548,-9171.631,-4408.8545,-24543.457,-17729.492,4135.01
887038.4161025595,-55088.176,-72511.44,5870.0767,-9171.835,-4399.984,-24543.498,-17730.266,4143.921
887038.4201025553,-55084.395,-72509.04,5874.675,-9169.8,-4398.519,-24543.418,-17735.066,4143.514
887038.424102551,-55087.973,-72511.84,5875.6514,-9169.475,-4396.6475,-24545.94,-17739.217,4133.423
887038.4281025466,-55090.945,-72511.68,5870.2803,-9170.451,-4397.6646,-24547.242,-17736.94,4133.5044
887038.4321025424,-55093.14,-72512.25,5869.0186,-9171.916,-4400.35,-24545.127,-17735.555,4132.894
887038.436102538,-55092.41,-72525.516,5867.147,-9176.27,-4409.8716,-24543.05,-17736.084,4127.645
887038.4401025338,-55092.45,-72526.734,5864.746,-9175.741,-4401.164,-24543.295,-17735.23,4124.227
887038.4441025294,-55094.85,-72528.28,5867.6353,-9174.316,-4406.6978,-24545.086,-17735.23,4119.792
887038.4481025251,-55089.355,-72515.914,5876.587,-9169.108,-4407.186,-24546.266,-17729.86,4128.2554
887038.4521025209,-55088.098,-72507.53,5876.343,-9167.033,-4391.7236,-24545.86,-17731.404,4128.784
887038.4561025165,-55083.418,-72502.89,5873.047,-9168.579,-4393.3516,-24545.045,-17728.436,4136.1084
887038.4601025123,-55088.38,-72508.305,5872.4365,-9168.905,-4398.967,-24545.818,-17729.86,4133.83
887038.4641025079,-55093.914,-72517.09,5869.914,-9169.271,-4396.322,-24545.41,-17730.713,4129.6387
887038.4681025036,-55090.66,-72517.74,5871.948,-9170.37,-4404.175,-24546.104,-17727.986,4138.5093
887038.4721024993,-55093.996,-72521.85,5869.792,-9172.607,-4398.031,-24547.04,-17731.771,4135.9863
887038.476102495,-55087.566,-72521.41,5871.0938,-9172.934,-4401.7334,-24541.709,-17725.668,4145.671
887038.4801024908,-55093.996,-72524.45,5868.5713,-9173.544,-4404.7446,-24540.895,-17727.865,4146.7695
887038.4841024864,-55097.21,-72524.664,5872.1113,-9170.898,-4397.5425,-24543.01,-17733.318,4134.4404
887038.488102482,-55099.45,-72526.77,5871.053,-9170.98,-4400.594,-24541.504,-17732.098,4130.5747
887038.4921024778,-55098.227,-72524.984,5871.4194,-9174.357,-4410.8076,-24536.418,-17729.004,4131.999
887038.4961024735,-55098.145,-72528.81,5872.925,-9173.259,-4395.752,-24535.441,-17727.947,4136.4746
887038.5001024692,-55102.094,-72536.22,5870.2803,-9175.171,-4405.2734,-24536.215,-17727.377,4140.869
887038.5041024649,-55103.883,-72538.336,5867.147,-9174.968,-4410.075,-24539.43,-17729.412,4129.3135
887038.5081024605,-55108.074,-72537.56,5864.095,-9175.822,-4408.8545,-24541.383,-17730.062,4120.1987
887038.5121024563,-55110.434,-72537.36,5863.2,-9174.968,-4396.5254,-24540.04,-17728.312,4126.0176
887038.516102452,-55103.926,-72535.766,5869.8325,-9173.869,-4397.868,-24536.215,-17722.697,4131.5107
887038.5201024477,-55107.832,-72541.75,5873.698,-9175.09,-4403.89,-24536.621,-17723.674,4130.005
887038.5241024434,-55114.055,-72540.77,5863.485,-9178.833,-4414.836,-24537.803,-17723.186,4126.75
887038.528102439,-55122.234,-72541.875,5860.5957,-9181.152,-4417.7656,-24541.668,-17724.203,4127.2383
887038.5321024348,-55125.0,-72542.766,5857.544,-9180.746,-4408.529,-24538.371,-17725.383,4125.9766
887038.5361024304,-55122.926,-72546.15,5857.6255,-9180.461,-4396.444,-24538.697,-17728.924,4127.3193
887038.5401024262,-55114.91,-72542.4,5863.485,-9179.81,-4411.377,-24537.03,-17722.453,4133.911
887038.5441024218,-55119.55,-72544.84,5865.4785,-9179.281,-4414.958,-24538.209,-17723.836,4128.662
887038.5481024175,-55125.043,-72544.72,5861.898,-9180.461,-4413.2896,-24538.006,-17726.197,4123.9424
887038.5521024133,-55127.24,-72542.6,5862.0605,-9180.38,-4408.366,-24535.768,-17724.977,4126.4243
887038.5561024089,-55132.203,-72550.62,5858.8057,-9184.408,-4408.4067,-24536.215,-17728.719,4126.2207
