timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
887068.1560705614,-56652.55,-73635.42,5922.3228,-9331.462,-4332.6826,-25000.814,-17788.33,4273.275
887068.1600705571,-56669.434,-73652.55,5912.842,-9337.321,-4338.9893,-25006.836,-17802.125,4257.324
887068.1640705528,-56673.18,-73648.56,5914.917,-9336.589,-4341.0645,-25005.697,-17800.252,4251.7905
887068.1680705486,-56671.51,-73649.13,5920.329,-9338.217,-4348.348,-25004.844,-17796.346,4246.623
887068.1720705442,-56671.348,-73651.695,5914.714,-9340.861,-4347.738,-25004.15,-17795.654,4244.3037
887068.1760705399,-56673.79,-73654.055,5909.0576,-9342.448,-4343.4653,-25002.28,-17795.451,4240.438
887068.1800705356,-56673.42,-73658.41,5912.3535,-9342.937,-4351.9287,-24999.879,-17792.44,4239.8276
887068.1840705313,-56679.73,-73667.36,5910.5225,-9344.279,-4353.109,-25004.355,-17795.33,4230.713
887068.188070527,-56682.7,-73675.3,5908.325,-9344.32,-4356.242,-25005.576,-17800.945,4217.7734
887068.1920705227,-56683.434,-73679.2,5907.5117,-9345.663,-4357.137,-25002.727,-17800.66,4216.96
887068.1960705183,-56676.68,-73671.15,5912.9233,-9341.064,-4346.3545,-25002.686,-17800.049,4214.966
887068.2000705141,-56680.83,-73667.69,5911.418,-9342.773,-4349.04,-25002.32,-17803.996,4210.653
887068.2040705098,-56685.223,-73669.31,5907.4707,-9344.849,-4357.463,-25004.03,-17807.576,4203.7354
887068.2080705055,-56686.08,-73668.26,5905.4365,-9344.564,-4355.1025,-25004.559,-17806.479,4202.881
887068.2120705012,-56687.5,-73665.57,5909.5054,-9344.687,-4349.447,-25002.605,-17799.725,4215.454
887068.2160704968,-56685.02,-73665.85,5910.97,-9345.175,-4350.4233,-25002.605,-17796.916,4221.029
887068.2200704926,-56680.83,-73666.34,5915.609,-9345.012,-4360.433,-25002.076,-17791.871,4229.167
887068.2240704882,-56682.742,-73669.03,5918.132,-9342.733,-4353.5156,-25001.832,-17790.691,4232.707
887068.228070484,-56676.15,-73657.19,5922.811,-9337.524,-4357.137,-24996.582,-17779.42,4250.6514
887068.2320704797,-56669.355,-73654.46,5926.2695,-9336.386,-4346.761,-24992.717,-17772.787,4265.666
887068.2360704753,-56668.254,-73655.48,5927.9785,-9335.49,-4341.39,-24988.77,-17772.38,4273.641
887068.2400704711,-56670.37,-73661.26,5926.0254,-9336.833,-4339.6406,-24984.58,-17773.602,4272.0947
887068.2440704667,-56669.395,-73665.04,5925.6187,-9335.775,-4335.7344,-24985.76,-17776.123,4273.0713
887068.2480704625,-56670.168,-73663.375,5925.7407,-9334.229,-4335.8154,-24987.63,-17781.535,4271.9727
