timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
1319102.839960875,-86649.05,-80895.836,22022.828,-22942.18,20597.615,-38262.168,-16592.164,56720.055
1319102.8439608694,-86676.555,-80907.35,22000.652,-22955.566,20572.998,-38263.918,-16598.756,56704.836
1319102.8479608637,-86691.77,-80910.89,21993.613,-22960.043,20564.941,-38264.934,-16603.271,56696.535
1319102.851960858,-86664.516,-80909.06,22004.395,-22952.516,20585.857,-38264.65,-16600.709,56705.363
1319102.8559608525,-86651.49,-80906.13,22023.643,-22941.447,20610.393,-38264.406,-16592.814,56726.44
1319102.8599608468,-86656.17,-80907.88,22021.037,-22942.75,20608.602,-38262.25,-16587.24,56730.188
1319102.8639608412,-86669.35,-80909.586,22003.012,-22956.504,20583.252,-38261.355,-16591.717,56714.805
1319102.8679608356,-86664.11,-80906.86,21996.908,-22962.932,20575.807,-38261.56,-16596.518,56709.23
1319102.87196083,-86669.6,-80908.45,22012.533,-22955.566,20596.68,-38260.742,-16590.414,56724.53
1319102.8759608243,-86663.17,-80901.33,22028.361,-22946.33,20613.445,-38258.707,-16581.137,56741.09
1319102.8799608187,-86649.78,-80904.95,22020.63,-22948.65,20604.127,-38257.164,-16581.178,56733.48
1319102.883960813,-86657.96,-80908.53,21999.797,-22958.049,20580.607,-38260.17,-16589.967,56707.645
1319102.8879608074,-86676.27,-80917.73,21994.305,-22963.055,20569.783,-38264.324,-16596.68,56702.23
1319102.8919608018,-86675.58,-80911.91,22012.004,-22955.404,20587.117,-38263.51,-16592.244,56723.676
1319102.8959607962,-86652.63,-80900.92,22032.715,-22943.564,20611.125,-38259.32,-16584.96,56736.816
1319102.8999607905,-86659.1,-80906.01,22023.438,-22947.633,20597.941,-38260.336,-16585.816,56720.094
1319102.903960785,-86674.234,-80916.22,22000.855,-22958.496,20570.883,-38263.957,-16594.482,56694.703
1319102.9079607793,-86665.0,-80917.6,21995.484,-22961.875,20569.295,-38265.87,-16598.756,56693.28
1319102.9119607736,-86664.59,-80915.0,22011.963,-22952.637,20589.803,-38266.316,-16594.197,56710.53
1319102.915960768,-86659.18,-80914.76,22032.594,-22942.465,20608.725,-38264.445,-16589.234,56722.82
1319102.9199607624,-86657.68,-80910.24,22026.287,-22946.33,20599.65,-38262.25,-16587.281,56717.938
1319102.9239607567,-86672.734,-80918.336,22001.059,-22959.88,20577.596,-38262.168,-16592.57,56698.324
1319102.927960751,-86680.71,-80926.68,21992.393,-22964.56,20574.057,-38265.055,-16601.521,56690.35
1319102.9319607455,-86675.74,-80928.39,22010.906,-22955.852,20589.6,-38266.848,-16601.4,56707.277
1319102.9359607399,-86662.234,-80916.625,22035.361,-22946.209,20601.074,-38266.316,-16595.662,56723.31
1319102.9399607342,-86660.69,-80908.9,22029.746,-22950.156,20584.88,-38267.984,-16596.639,56711.875
1319102.9439607286,-86666.75,-80915.2,22001.14,-22961.182,20564.617,-38270.754,-16605.307,56690.39
1319102.947960723,-86665.29,-80919.195,21989.178,-22963.096,20563.273,-38272.176,-16613.729,56681.64
1319102.9519607173,-86669.35,-80920.53,22008.912,-22954.55,20582.846,-38272.055,-16612.02,56700.44
1319102.9559607117,-86659.67,-80917.24,22026.896,-22945.639,20602.906,-38271.484,-16606.324,56715.008
1319102.959960706,-86657.27,-80918.3,22021.12,-22948.447,20592.367,-38271.89,-16607.463,56705.895
1319102.9639607004,-86673.1,-80921.76,21994.793,-22962.322,20564.168,-38272.258,-16612.63,56689.332
1319102.9679606948,-86683.8,-80927.695,21986.572,-22968.629,20547.607,-38274.984,-16618.938,56683.27
1319102.9719606892,-86680.18,-80924.64,22006.064,-22958.66,20568.889,-38275.758,-16617.596,56695.273
1319102.9759606835,-86673.914,-80915.37,22031.21,-22947.062,20592.855,-38274.58,-16609.945,56716.555
1319102.979960678,-86664.88,-80915.85,22024.21,-22951.336,20583.455,-38274.78,-16606.201,56713.42
1319102.9839606723,-86665.734,-80919.48,21998.455,-22962.078,20556.926,-38275.434,-16610.637,56696.21
1319102.9879606667,-86676.19,-80925.74,21993.328,-22966.717,20549.643,-38277.02,-16617.146,56691.082
1319102.991960661,-86681.32,-80929.85,22011.11,-22958.416,20575.115,-38276.855,-16615.031,56704.47
1319102.9959606554,-86656.414,-80921.555,22030.723,-22948.242,20593.75,-38276.98,-16609.05,56714.64
1319102.9999606498,-86645.35,-80921.35,22025.92,-22953.654,20584.92,-38277.508,-16609.375,56705.406
1319103.0039606441,-86662.84,-80931.36,22001.75,-22969.2,20561.97,-38279.297,-16614.746,56691.895
1319103.0079606385,-86674.97,-80939.5,21996.258,-22970.379,20556.111,-38279.785,-16617.514,56693.035
1319103.0119606329,-86666.75,-80934.66,22015.38,-22958.334,20571.248,-38278.973,-16614.746,56709.473
1319103.0159606272,-86652.43,-80921.71,22031.291,-22949.707,20594.076,-38278.566,-16612.834,56714.03
1319103.0199606214,-86661.336,-80917.195,22022.258,-22954.672,20581.543,-38282.023,-16616.902,56702.844
1319103.0239606157,-86671.63,-80928.39,22000.57,-22967.693,20552.531,-38284.71,-16625.488,56688.56
1319103.02796061,-86673.26,-80936.24,21995.078,-22970.988,20550.74,-38286.418,-16631.674,56679.61
1319103.0319606045,-86664.92,-80931.56,22010.336,-22960.734,20572.186,-38284.75,-16628.826,56696.574
1319103.0359605988,-86659.34,-80924.805,22028.85,-22952.719,20592.53,-38285.117,-16623.982,56712.363
1319103.0399605932,-86661.7,-80924.28,22025.27,-22956.584,20585.328,-38285.77,-16623.82,56707.277
1319103.0439605876,-86666.71,-80929.734,22003.338,-22965.7,20565.023,-38287.027,-16629.11,56691.082
1319103.047960582,-86661.016,-80933.27,21994.793,-22966.758,20559.326,-38285.074,-16630.941,56693.93
1319103.0519605763,-86656.54,-80921.15,22010.986,-22958.904,20572.795,-38281.78,-16626.465,56708.293
1319103.0559605707,-86656.54,-80913.01,22027.629,-22949.871,20588.787,-38280.234,-16621.258,56720.38
1319103.059960565,-86668.26,-80924.85,22022.46,-22954.998,20572.957,-38281.25,-16623.373,56706.016
1319103.0639605594,-86687.13,-80933.88,21998.535,-22967.855,20549.031,-38282.84,-16632.65,56679.527
1319103.0679605538,-86687.586,-80932.58,21995.402,-22972.168,20542.725,-38282.145,-16634.197,56681.113
1319103.0719605482,-86673.1,-80930.14,22011.76,-22961.914,20563.07,-38281.008,-16628.377,56694.703
1319103.0759605425,-86669.07,-80935.71,22029.541,-22953.33,20584.84,-38278.605,-16623.006,56706.137
1319103.079960537,-86669.555,-80934.086,22021.322,-22959.066,20575.033,-38277.67,-16620.646,56704.062
1319103.0839605313,-86684.05,-80934.62,21995.484,-22975.18,20546.795,-38276.816,-16623.943,56684.613
1319103.0879605256,-86717.57,-80944.7,21981.445,-22982.342,20533.773,-38277.06,-16628.865,56676.19
1319103.09196052,-86713.625,-80963.34,21991.7,-22975.791,20552.125,-38277.305,-16628.703,56692.02
1319103.0959605144,-86663.414,-80936.12,22023.275,-22957.52,20576.742,-38277.914,-16626.14,56702.598
1319103.0999605088,-86647.83,-80926.44,22024.578,-22955.975,20576.254,-38279.5,-16627.97,56694.258
1319103.1039605031,-86675.945,-80936.57,21997.152,-22970.338,20550.496,-38279.582,-16632.04,56678.633
1319103.1079604975,-86679.37,-80937.18,21991.74,-22974.895,20538.697,-38278.89,-16635.295,56677.086
1319103.1119604919,-86669.6,-80934.695,22010.662,-22964.682,20558.105,-38277.223,-16632.324,56687.094
