timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
1300820.8946885795,-66126.1,-50387.047,42315.797,-4424.8457,39561.035,9251.547,2373.6572,72061.445
1300820.898688576,-66134.89,-50385.703,42280.6,-4426.351,39553.875,9244.629,2367.4724,71400.31
1300820.9026885724,-66120.61,-50376.06,42317.508,-4426.7173,39588.34,9277.873,2365.031,71842.66
1300820.9066885686,-66106.37,-50366.336,42376.02,-4426.758,39610.72,9310.019,2365.9668,72696.29
1300820.910688565,-66110.68,-50370.85,42361.004,-4426.107,39589.805,9292.44,2366.74,72731.41
1300820.9146885613,-66125.33,-50392.906,42296.43,-4424.154,39556.355,9255.005,2367.0654,72005.375
1300820.9186885578,-66132.2,-50381.105,42280.6,-4422.038,39551.84,9248.901,2369.3035,71455.24
1300820.922688554,-66114.75,-50355.797,42331.098,-4422.0786,39582.234,9284.668,2373.983,71956.914
1300820.9266885505,-66094.56,-50353.355,42384.074,-4425.293,39607.547,9321.411,2379.9644,73026.086
1300820.9306885467,-66108.85,-50375.043,42371.46,-4426.677,39584.312,9298.747,2376.709,73020.76
1300820.9346885432,-66129.84,-50390.668,42302.29,-4427.3276,39555.3,9250.204,2371.989,72116.945
1300820.9386885397,-66130.945,-50390.707,42273.723,-4427.4497,39545.453,9241.089,2372.4773,71484.01
1300820.942688536,-66116.74,-50367.84,42316.49,-4427.6533,39568.074,9279.257,2376.709,71904.83
1300820.9466885324,-66098.19,-50356.324,42377.566,-4426.0254,39588.094,9315.227,2381.958,72894.53
1300820.9506885286,-66102.79,-50360.84,42368.53,-4426.351,39568.2,9290.283,2379.7202,72841.35
1300820.954688525,-66125.98,-50375.652,42311.81,-4425.985,39555.582,9248.861,2381.7954,72075.12
1300820.9586885213,-66135.78,-50381.31,42280.887,-4423.9097,39557.945,9237.712,2383.7485,71600.47
1300820.9626885178,-66125.45,-50385.5,42309.816,-4424.1133,39578.086,9273.4375,2389.852,71948.85
1300820.966688514,-66102.74,-50379.598,42371.34,-4424.6826,39600.953,9312.948,2392.8223,72956.22
1300820.9706885105,-66106.734,-50372.48,42371.137,-4426.758,39586.426,9294.149,2391.2354,72986.86
1300820.974688507,-66128.54,-50379.234,42322.715,-4428.182,39555.38,9255.493,2390.2588,72191.94
1300820.9786885031,-66132.49,-50396.812,42286.297,-4426.107,39559.0,9242.473,2387.1257,71602.58
1300820.9826884996,-66114.95,-50385.785,42322.633,-4423.462,39592.45,9272.746,2388.9568,71984.91
1300820.9866884958,-66097.25,-50365.438,42378.38,-4422.2007,39609.17,9305.949,2391.2354,72850.14
1300820.9906884923,-66096.48,-50371.055,42369.957,-4420.9395,39584.473,9284.018,2389.038,72721.16
1300820.9946884885,-66120.12,-50376.14,42315.676,-4419.922,39565.473,9244.548,2385.2947,71946.49
1300820.998688485,-66134.93,-50384.277,42286.5,-4417.7246,39566.164,9238.444,2386.9224,71490.234
1300821.0026884812,-66124.31,-50376.547,42325.156,-4419.1895,39591.92,9273.967,2390.2588,72008.22
